ID	Symbol	OSK_OE_D4	siMyc_D3	OSK_Myc_OE_D4	Myc_OE_D4	siMyc_D7	Myc_inh_D3	siControl_MEF_1	siControl_MEF_2	siControl_D7
ENSMUSG00000081473	Gm4853	69.9151	37.6168	36.9864	34.3632	36.1249	18.8172	23.8826	31.1089	31.9675
ENSMUSG00000081474	Gm12855	0	0	0	0	0	0	0	0	0
ENSMUSG00000081475	Gm14558	0	0	0	0	0	0	0	0	0
ENSMUSG00000081476	Itpa-ps1	74.4798	51.7842	73.9624	80.1933	65.0355	14.1614	40.7378	35.9319	53.6692
ENSMUSG00000081477	Gm7916	0.0889532	0	0	0	0	0	0	0	0
ENSMUSG00000081478	AA623943	0	0	0	0	0	0	0	0	0
ENSMUSG00000081480	Gm13608	0.111853	0	0.0360159	0	0	0.0987698	0.0420503	0	0.0496375
ENSMUSG00000081481	Gm14293	0	0	0	0	0	0	0	0	0
ENSMUSG00000081483	Gm12445	0.0329068	0	0	0	0	0.0872554	0	0	0
ENSMUSG00000081484	Gm13492	0	0	0	0	0	0	0	0	0
ENSMUSG00000081485	Gm12338	1029.64	1781.41	2083.44	2391.99	1483.75	763.525	1670.04	1684.21	1642.41
ENSMUSG00000081486	Gm14452	0	0	0.0151497	0	0	0	0	0	0
ENSMUSG00000081487	Gm13689	0.605706	0	0.361881	0.344182	0.68431	0.989255	0.105628	0.346758	0.124687
ENSMUSG00000081488	Gm15368	0	0	0.199159	0.0631394	0	0.2726	0	0	0
ENSMUSG00000081489	Gm14672	0.184499	0	0	0	0	0	0	0	0
ENSMUSG00000081490	Gm11830	5.71767	0.310805	0.62038	1.3537	0.281403	0.795799	0.633604	0.474762	0.558797
ENSMUSG00000081491	Gm12778	77.0724	11.4794	14.8885	15.3985	9.15706	21.1225	14.1837	12.9302	10.5994
ENSMUSG00000081492	Gm9311	1.89364	0.485822	0.122001	0.341656	0.549289	0.761879	0.284884	0.406994	0.551136
ENSMUSG00000081494	Gm14130	14.0428	9.34732	13.7675	15.0315	12.2739	13.6582	13.6028	14.0231	13.8943
ENSMUSG00000081495	Vmn1r-ps108	0	0	0	0	0	0	0	0	0
ENSMUSG00000081496	Gm13428	0.0694447	0	0.274236	0	0	0	0	0	0
ENSMUSG00000081497	Gm15560	3.59108	1.13567	1.3354	3.30213	0.832652	0.935309	1.53257	1.6341	0.955399
ENSMUSG00000081498	Olfr407-ps1	0	0	0	0	0	0	0	0.0864116	0
ENSMUSG00000081499	Gm12517	0.739022	0.0424369	0.049732	0.189199	0.214954	0.180122	0	0	0
ENSMUSG00000081500	Gm15233	0	0	0	0	0	0	0	0	0
ENSMUSG00000081501	Gm13286	0.0100373	0.324337	0.0716252	0.000569161	0.199771	0.0361325	0.0228954	0.149469	0.168511
ENSMUSG00000081502	Gm5646	0	0	0	0	0	0	0	0	0
ENSMUSG00000081504	Gm12508	24.0742	21.263	28.0565	29.5489	16.1437	26.6488	22.0029	23.1369	17.9762
ENSMUSG00000081505	Gm8644	2.97307	0.569481	1.22353	1.26947	0.600951	0.151847	0.259732	0.142108	0.919788
ENSMUSG00000081506	Amy2-ps1	0	0	0	0	0	0	0	0	0
ENSMUSG00000081507	Gm14993	0	0	0	0	0	0	0	0	0
ENSMUSG00000081508	Gm12654	0	0	0	0	0.123045	0	0	0	0
ENSMUSG00000081510	Gm12768	0	0	0	0	0	0	0	0	0
ENSMUSG00000081511	Gm11475	0	0	0	0	0	0	0	0	0
ENSMUSG00000081512	Gm15821	6.50975e-41	6.02311e-15	0.0657268	0.0591736	0.217962	0.6421	0.0775631	0.249049	0.087301
ENSMUSG00000081513	Gm11623	0	0	0	0	0	0	0	0	0
ENSMUSG00000081514	Gm14673	0.320592	0	0	0	0	0.0850034	0	0	0
ENSMUSG00000081515	Gm12311	0	0	0	0	0	0	0	0	0
ENSMUSG00000081516	Gm12470	6.04638	4.29051	2.92449	5.43279	5.85817	5.06079	5.27149	4.78517	5.4448
ENSMUSG00000081517	Gm16204	0	0.010899	0	0	0	0.00876223	0	0	0
ENSMUSG00000081518	Gm12084	0	0	0	0	0	0	0	0	0
ENSMUSG00000081519	Gm13331	22.8841	53.1913	65.5546	71.9124	68.2334	51.7208	68.6485	64.3102	72.7219
ENSMUSG00000081520	Gm16200	22.8631	3.41017	4.88863	5.10791	1.37666	5.63366	3.18123	4.41627	2.59248
ENSMUSG00000081522	Gm13170	0.00638146	0	0	0	0	0	0	0	0
ENSMUSG00000081523	Gm13058	0	0	0	0	0	0	0	0	0
ENSMUSG00000081524	Gm11658	3.43528	2.28811	3.15281	3.65795	2.88477	4.91613	3.31981	3.25851	3.12447
ENSMUSG00000081525	Gm13325	0	0	0	0	0	0	0	0	0
ENSMUSG00000081526	Gm7219	0	0	0	0	0	0	0	0	0
ENSMUSG00000081528	Gm12924	0	0	0	0	0	0	0	0	0
ENSMUSG00000081529	Gm14884	0	0	0	0	0	0	0	0	0
ENSMUSG00000081530	Gm12646	0	0	0	0	0	0	0	0	0
ENSMUSG00000081531	Vmn1r-ps113	0	0	0	0	0	0	0	0	0
ENSMUSG00000081532	Gm15781	0	0	0	0	0	0	0	0	0
ENSMUSG00000081533	Gm15111	0	0	0	0	0	0	0	0	0
ENSMUSG00000081534	Slc48a1	27.5828	106.099	30.8759	38.5173	169.969	161.152	54.3888	53.8845	96.808
ENSMUSG00000081535	Gm15453	328.842	162.111	201.707	268.352	104.853	27.8227	213.437	223.839	100.208
ENSMUSG00000081536	Gm15193	0	0	0	0	0	0	0	0	0
ENSMUSG00000081537	Gm15235	106.66	7.9323	9.78515	15.3558	14.8028	26.4089	8.56849	10.6264	18.8804
ENSMUSG00000081538	Gm13636	0	0	0	0	0	0	0	0	0
ENSMUSG00000081539	Gm11990	0.0970105	0	0	0	0	0	0	0	0
ENSMUSG00000081540	Gm12538	10.1742	16.0972	11.0236	6.79277	23.4879	31.7121	23.4451	22.0516	24.3943
ENSMUSG00000081541	Gm13940	0	0	0.446091	0	0	0	0	0	0
ENSMUSG00000081542	Gm12512	0	0	0	0	0	0	0	0	0
ENSMUSG00000081543	Gm12733	2.83323	0	0	0	0	0.501528	0	0.00657511	0
ENSMUSG00000081544	Gm13077	15.5572	19.817	11.1296	11.676	19.0392	21.9321	25.2584	21.6454	16.9196
ENSMUSG00000081546	Gm14927	0	0	0	0	0	0	0	0	0
ENSMUSG00000081547	Gm11553	0	0	0	0	0	0	0	0	0
ENSMUSG00000081548	Gm11692	0	0	0	0	0	0	0	0	0
ENSMUSG00000081550	Gm15877	9.68112	0	0	0	0	0.052111	0	0.0729217	0
ENSMUSG00000081551	Gm14654	0	0	0	0.139059	0.131193	0.176283	0.0421748	0.136803	0
ENSMUSG00000081552	Gm12328	618.05	17.8277	29.1878	4.44165	19.9195	332.089	17.2185	21.9819	22.4424
ENSMUSG00000081553	Gm12699	7.05418	5.47535	13.4807	9.21013	9.85957	11.6483	10.722	10.2537	10.1415
ENSMUSG00000081555	Gm6427	0	0	0	0	0	0	0	0	0
ENSMUSG00000081556	Gm15778	0.00853473	0	0	0	0	0	0	0	0
ENSMUSG00000081557	Gm5697	1.2874	0.274987	0.758256	1.27364	0.105344	0.26019	0.243458	0.423831	0.156756
ENSMUSG00000081559	Gm12411	124.42	134.698	151.008	185.915	75.3914	79.5318	123.018	130.162	95.8735
ENSMUSG00000081560	Gm9218	0.0292456	0	0	0.0165062	0.00937656	0.0119116	0.0101314	0	0.0119594
ENSMUSG00000081561	Gm12425	0	0	0	0	0	0	0	0	0
ENSMUSG00000081562	Gm11575	324.861	142.457	100.322	118.975	102.509	79.9388	141.688	156.713	127.172
ENSMUSG00000081563	Gm12635	3.35339	0	0	0	0	1.73591	0	0	0
ENSMUSG00000081564	Gm13717	3.00266	0.936036	2.10248	3.65153	0.592657	1.97791	1.38746	1.51826	0.881896
ENSMUSG00000081565	Rps12-ps5	106.29	20.6442	32.1958	35.9019	11.1832	39.291	22.124	24.7462	16.9114
ENSMUSG00000081566	Gm13756	0	0	0	0	0	0	0	0	0
ENSMUSG00000081567	Gm14838	0	0	0	0	0	0	0	0	0
ENSMUSG00000081568	Gm15032	56.5607	0.423355	0.425255	0.606685	0	3.55891	0.74476	0.362208	0.146523
ENSMUSG00000081569	Gm12490	0	0	0	0	0	0	0	0	0
ENSMUSG00000081570	Gm12192	0	0	0	0	0	0	0	0.197654	0
ENSMUSG00000081571	Gm12125	0	0	0	0	0	0	0	0	0
ENSMUSG00000081572	Gm14138	91.8075	33.7257	47.1504	53.5289	22.3763	51.3151	34.1686	35.8992	26.0007
ENSMUSG00000081573	Gm15164	2.99115	0	0	0	0	0	0	0	0
ENSMUSG00000081574	Gm14429	0.0797443	0	0.00791949	0	0.0385087	0.0698594	0	0	0.0109147
ENSMUSG00000081575	Gm12090	76.8116	1.13816	2.03995	2.46253	1.61082	16.777	2.29013	1.80434	0.973204
ENSMUSG00000081576	Gm11279	0	0	0	0	0	0	0	0	0
ENSMUSG00000081577	Gm13455	0	0	0	0	0	0	0	0	0
ENSMUSG00000081578	Gm12611	62.4725	5.35309	17.4016	17.8476	2.23992	15.915	8.40714	7.73609	3.30802
ENSMUSG00000081579	Gm11909	0	0	0	0	0	0	0	0	0
ENSMUSG00000081580	Gm14129	0	0	0	0	0	0	0	0	0
ENSMUSG00000081581	Gm14312	0	0	0	0	0	0	0	0	0
ENSMUSG00000081583	Gm14769	16.8129	5.09777	9.63564	9.53094	7.28832	4.45121	7.87506	8.37122	5.31198
ENSMUSG00000081584	Gm12716	3.35144	0	0	0	0	0.4904	0	0	0
ENSMUSG00000081585	Gm12926	0	0	0	0	0	0.291388	0	0	0
ENSMUSG00000081586	Gm11544	0	0.211481	0.075104	0	0.265839	0	0	0	0
ENSMUSG00000081587	Gm14926	0	0	0	0	0	0	0	0	0
ENSMUSG00000081588	Gm11661	0	0	3.23895e-24	0	0	0	0	0	0
ENSMUSG00000081589	Gm14353	0	0	0	0	0	0	0	0	0
ENSMUSG00000081590	Gm14413	0.306947	0	0	0	0	0.120132	0	0.06893	0
ENSMUSG00000081591	Gm13440	0	0	0	0	0	0	0	0	0
ENSMUSG00000081592	Gm11936	0	0	0	0	0	0	0	0	0
ENSMUSG00000081593	Gm11841	4.17814	2.93843	9.1663	9.89696	2.08433	7.63714	3.68002	3.73565	2.87033
ENSMUSG00000081594	Gm15467	13.7423	4.38594	5.96297	6.14723	3.91941	12.6122	4.18263	5.56986	4.84109
ENSMUSG00000081595	Gm13036	0.285624	0.0227302	0.153166	0.0506696	0	0.145726	0.124403	0.0340325	0.0367123
ENSMUSG00000081596	Gm15968	0.116226	0	0	0.0213739	0.0242835	0.0307988	0.0524767	0.0861355	0
ENSMUSG00000081597	Gm14506	3.17302	0	0.0657924	0.375447	0	3.49871	0.230448	0.0840572	0
ENSMUSG00000081598	Gm8312	0	0	0	0	0	0	0	0	0
ENSMUSG00000081599	Gm14390	0.0400758	0	0.0120898	0	0.0182893	0.00568606	0	0	0
ENSMUSG00000081600	Gm12286	55.2872	64.8064	85.4301	93.6804	75.844	64.0778	86.3289	88.2185	84.6054
ENSMUSG00000081601	Gm13065	0	0	0	0	0	1.45803	0	0	0
ENSMUSG00000081602	Gm15369	0	0	0.695929	0	0.125332	0	0	0	0
ENSMUSG00000081603	Gm14681	1293.71	960.138	3293.28	4227.97	579.638	631.706	962.891	1045.2	562.99
ENSMUSG00000081604	Gm11518	633.539	794.819	1011.84	1117.68	529.567	572.999	707.957	745.219	563.107
ENSMUSG00000081605	Gm15953	1.23182	0.0483163	0.0141555	0.0673159	0.0611835	0.15535	0.132218	0.108512	0.156074
ENSMUSG00000081606	Gm9059	0	0	0	0	0	0	0	0	0
ENSMUSG00000081607	Gm15294	16.2682	13.0134	18.5055	21.1998	15.6668	24.6628	18.0564	18.3152	16.8314
ENSMUSG00000081608	Gm16210	5.90819	0.0392601	0.177391	0.150725	0.149837	0.0427554	0.125342	0	0.105684
ENSMUSG00000081609	Gm12939	0	0	0	0	0	0	0	0	0
ENSMUSG00000081610	Gm13733	1.76059	0	0	0	0	0.179966	0	0	0
ENSMUSG00000081611	Gm13651	9.34925	5.95965	9.30422	12.1249	11.8112	7.34136	8.60114	7.73126	13.911
ENSMUSG00000081612	Xlr5e-ps	0	0	0	0	0	0	0	0	0
ENSMUSG00000081613	Gm12109	4.35538	0.0264729	0.0975647	0.0134981	0.0113761	1.02915	0.015946	0.0400555	0.0199155
ENSMUSG00000081614	Gm9436	20.7442	0	0.00873218	0.0083051	0.0188713	0.464243	0	0.0334691	0
ENSMUSG00000081615	Gm12539	0	0	0	0	0	0	0	0	0
ENSMUSG00000081616	Gm14247	0	0	0	0	0	0	0	0	0
ENSMUSG00000081617	Gm11601	0	0	0	0	0	0	0	0	0
ENSMUSG00000081618	5033423K11Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000081619	Gm13351	7.77108	0.987349	1.70968	2.2264	1.08251	1.54768	1.00605	1.0505	0.705335
ENSMUSG00000081620	Gm14633	174.098	20.5164	21.5393	26.6392	9.33943	55.8402	22.8793	21.0964	12.3119
ENSMUSG00000081621	Gm12793	0	0	0	0	0	0	0	0	0
ENSMUSG00000081622	Gm5937	39.6126	6.21915	11.1268	22.5642	4.67332	8.36707	10.2039	9.58036	4.72981
ENSMUSG00000081623	Gm8809	0	0	0	0	0	0	0	0	0
ENSMUSG00000081624	Gm6912	0.659219	0	0	0	0	0	0	0	0
ENSMUSG00000081625	Rps12-ps7	0	0	0	0	0	0	0	0	0
ENSMUSG00000081626	Gm14369	0	0	0	0	0	0	0	0	0
ENSMUSG00000081627	Gm13158	1.39434	0.802018	3.69826	3.74928	2.04593	1.97827	1.654	1.47926	1.87734
ENSMUSG00000081628	Gm14804	0	0	0	0	0	0	0	0	0
ENSMUSG00000081629	Eif3s6-ps1	180.056	60.0286	87.2346	100.909	47.2646	67.2621	62.5146	62.8299	42.1195
ENSMUSG00000081630	Gm11498	0	0	0	0	0	0	0	0	0
ENSMUSG00000081631	Gm12005	95.8535	57.5163	79.0437	117.183	41.23	62.7031	55.7355	61.7413	47.4907
ENSMUSG00000081632	Gm11443	0.0815103	0	0.0530917	0	0	0.16262	0.0619871	0	0
ENSMUSG00000081633	Gm8522	4.14369	1.88255	5.51541	6.27095	2.65479	1.53072	1.84404	1.76164	1.96946
ENSMUSG00000081634	Gm13621	0	0	0	0	0	0	0	0	0
ENSMUSG00000081635	Gm15071	0	0	0	0	0	0	0	0	0
ENSMUSG00000081636	Gm15901	0	0	0	0	0	0	0	0	0
ENSMUSG00000081638	Gm14594	0	0	0	0	0	0	0	0.0159828	0
ENSMUSG00000081639	Gm14973	0	0	0	0	0	0	0	0	0
ENSMUSG00000081640	Rplp0-ps1	148.601	77.2444	149.277	145.521	71.4069	120.035	97.4267	97.3126	90.8197
ENSMUSG00000081641	Gm9439	0.058281	0	0	0	0	0	0	0	0
ENSMUSG00000081642	Gm13532	1062	320.311	429.025	528.03	192.919	256.456	330.266	363.983	263.09
ENSMUSG00000081643	Gm11605	89.2916	166.175	111.156	135.66	137.66	75.6717	199.895	200.57	146.837
ENSMUSG00000081646	Gm15060	0	0	0	0	0	0	0	0	0
ENSMUSG00000081647	Gm13022	0	0	0	0	0	0	0	0	0
ENSMUSG00000081648	Gm13423	0.234797	0.108297	0.126914	0.0603533	0.068569	0.608103	0.296356	0	0.0874571
ENSMUSG00000081649	Olfr213	0	0	0	0	0	0	0	0	0
ENSMUSG00000081650	Gm16181	0.144826	1.08961e-31	0.134894	0.254134	1.83069e-108	0.570676	1.01083e-250	0.337004	0.364912
ENSMUSG00000081651	Gm15530	9.51444	8.54366	8.51983	9.99584	8.6014	3.13879	10.6008	9.05763	9.34228
ENSMUSG00000081652	Gm14283	0	0	0	0	0	0	0	0	0
ENSMUSG00000081653	Gm11354	0.0822634	0	0	0	0	0	0	0	0
ENSMUSG00000081654	Gm5383	0	0	0	0	0	0	0	0	0
ENSMUSG00000081656	Gm11246	63.9815	16.9595	27.0737	37.4584	9.46974	9.50285	15.7136	7.99762	8.41167
ENSMUSG00000081657	Gm15466	39.9811	3.95821	11.6677	17.9177	4.18207	5.75114	4.38584	5.63553	3.88289
ENSMUSG00000081658	Gm12077	0	0	0	0	0	0	0	0	0
ENSMUSG00000081659	Gm14917	0	0	0	0	0	0	0	0	0
ENSMUSG00000081660	Gm11787	1.05951	0.874575	0.153738	0.0974791	0.913676	0.315924	0.568405	0.589252	0.600336
ENSMUSG00000081661	Gm14450	272.35	8.4353	10.784	9.40189	8.7396	27.1278	5.24621	3.44446	3.71567
ENSMUSG00000081662	Gm14098	13.7798	0	0.311972	0	0	0	0.0607071	0	0
ENSMUSG00000081663	Gm11207	0	0	0	0	0	0	0	0	0
ENSMUSG00000081664	Gm15544	7.80128	3.22814	7.53353	13.8959	0.775279	7.17874	4.79769	5.04163	2.02262
ENSMUSG00000081665	Gm15922	0	0	0.0117562	0.0044725	0	0.0107546	0.0727477	0.108644	0.0729116
ENSMUSG00000081666	Gm11677	1.76837	1.00549	0.523707	0.684878	1.07116	0.992635	0.775236	0.896109	1.41778
ENSMUSG00000081667	Gm12883	0	0	0	0	0	0	0	0	0
ENSMUSG00000081668	Gm7869	0.227246	0.0857327	0.140234	0.141458	0.171866	0.175824	0.178614	0.206311	0.0932892
ENSMUSG00000081669	Npm3-ps1	53.2675	53.1145	135.618	211.661	40.1517	29.2358	49.998	47.9909	46.6578
ENSMUSG00000081670	Gm15697	2.14266	0.163989	0.920861	1.46732	0.0692206	0.351769	0.467457	0.562676	0.132432
ENSMUSG00000081671	Gm13167	114.717	10.3033	33.2568	57.7654	3.53751	11.48	16.7305	17.8606	4.96744
ENSMUSG00000081672	Gm13000	0	0	0	0	0	0.204134	0	0	0
ENSMUSG00000081673	Gm14794	66.7574	3.47865	11.2108	14.5397	8.81011	10.2897	4.75968	0	5.61848
ENSMUSG00000081674	Gm6184	1.16598	0.192309	0.0819519	0.0974297	0.0221385	0.936163	0.167445	0.130879	0.197658
ENSMUSG00000081675	Gm12712	46.4765	26.2931	52.1692	53.3973	21.3168	24.9732	28.0239	29.1313	24.0833
ENSMUSG00000081676	Gm11643	4.81171	0.0341733	0.0103862	0.0254438	0.00394878	2.28384	0.00974772	0.00884633	0.1002
ENSMUSG00000081677	Mdk-ps1	23.1643	12.803	1.50039	2.49727	5.67442	106.943	64.378	59.4246	20.1616
ENSMUSG00000081678	Gm12959	0	0	0	0	0	0	0	0	0
ENSMUSG00000081679	Gm11874	0	10.0118	0	0	50.7125	12.435	0	0	16.1705
ENSMUSG00000081680	Gm14473	7.23396	0.333483	0.247328	0.285403	0	1.08712	0.3205	0.204261	0.185929
ENSMUSG00000081681	Gm14868	0	0	1.30308	0	0.704025	0	0	0	0
ENSMUSG00000081683	Fzd10	0.531189	0.251617	5.36976	0.649461	1.6099	0.85224	0.507355	0.713806	0.491952
ENSMUSG00000081684	Rps2-ps13	161.867	195.728	250.189	280	127.569	187.444	204.104	210.316	167.156
ENSMUSG00000081685	Gm12647	2.04558	0	0	0	0	0.862697	0	0	0
ENSMUSG00000081686	Gm11774	0	0	0	0	0	0	0	0	0
ENSMUSG00000081687	Gm13996	0	0	0	0	0	0	0	0	0
ENSMUSG00000081688	Gm12499	0.961199	1.56175	0.595888	0.910838	1.56374	2.72835	1.98779	1.08759	2.11181
ENSMUSG00000081689	Gm9166	0	0.104328	0	0	0	0	0	0	0
ENSMUSG00000081690	Gm12317	0	0	0	0	0	0	0	0	0
ENSMUSG00000081691	Gm11965	23.8549	3.39002	3.40524	4.85804	3.0663	3.77927	3.97578	4.35058	3.12876
ENSMUSG00000081692	Gm15971	0	0	0	0	0	0	0	0	0
ENSMUSG00000081693	Gm13297	0.065717	0	0	0	0	0.0096808	0	0	0
ENSMUSG00000081694	Olfr660-ps1	0	0	0	0	0	0	0	0	0
ENSMUSG00000081695	Rpsa-ps5	102.135	74.4859	78.7939	97.3471	36.4597	58.1515	70.0673	72.307	54.5482
ENSMUSG00000081696	Gm12717	0	0	0	0	0	0	0	0	0
ENSMUSG00000081697	Gm14714	0	0	0	0	0	0	0	0	0
ENSMUSG00000081698	Gm12329	0	0	0	0	0	0	0	0	0
ENSMUSG00000081699	Gm15213	0	0	0	0	0	0	0	0	0
ENSMUSG00000081700	Gm14337	680.459	182.597	157.598	180.143	191.386	72.5137	123.232	145.932	173.365
ENSMUSG00000081701	Gm13890	0	0	0	0	0	0	0	0	0
ENSMUSG00000081703	Gm6285	126.236	89.6575	109.83	112.209	34.379	94.1282	89.3768	95.4539	65.107
ENSMUSG00000081704	Gm14603	4.96104	0	0	0	0	0	0	0	0
ENSMUSG00000081705	Gm12582	8.72802	3.99113	3.00048	2.7698	6.00761	1.20637	2.67893	3.72071	4.62181
ENSMUSG00000081706	Gm7927	1.78017	0.0136983	0.0160531	0.0203573	0	0.505439	0.0937141	0	0
ENSMUSG00000081707	Gm11343	0.11348	0	0	0.0174963	0	0.301377	0	0	0
ENSMUSG00000081709	Gm15022	0	0	0	0	0	0	0	0	0
ENSMUSG00000081711	Gm11785	0	0	0	0	0	0	0	0	0
ENSMUSG00000081712	Gm12096	18.2984	8.41977	10.0061	9.58285	7.43341	4.23166	5.67907	5.68177	6.8953
ENSMUSG00000081713	Gm12170	0	0	0	0	0	0	0	0	0
ENSMUSG00000081714	Gm12782	0	0	0	0	0	0	0	0	0
ENSMUSG00000081715	Rps11-ps3	119.575	135.866	148.353	151.434	95.7969	114.375	137.045	154.824	99.3959
ENSMUSG00000081716	Gm14839	0	0	0	0	0	0	0	0	0
ENSMUSG00000081717	Vmn1r-ps106	0	0	0	0	0	0	0	0	0
ENSMUSG00000081718	Gm8261	3.25857	4.01324	5.63081	6.01202	5.99118	6.38708	5.59189	4.41011	4.28163
ENSMUSG00000081719	Gm13726	1.78253	0	0	0.0131319	0.00530471	0.0636699	0	0	0.00596996
ENSMUSG00000081720	Gm12391	0	0.459082	0	0	0.581342	0.717536	0.628142	0	0
ENSMUSG00000081721	Gm13882	33.7635	18.7292	27.1549	29.2672	22.6155	30.5395	26.742	26.7901	26.077
ENSMUSG00000081722	Gm11763	0	0	0	0	0	0	0	0	0
ENSMUSG00000081723	Gm15931	0.0317254	0	0	0.00499215	0	0.0132025	0.184871	0.184416	0.078369
ENSMUSG00000081724	Olfr129	0	0	0	0	0	0	0	0	0
ENSMUSG00000081728	Gm14930	0	0	0	0	0	0	0	0	0
ENSMUSG00000081729	Hspa9-ps1	41.1467	19.3438	38.4892	54.5988	21.1125	42.0687	26.6328	26.4166	19.827
ENSMUSG00000081730	Gm13785	0.0922267	0.0763983	0.0895315	0.0851526	0	0.12238	0	0	0
ENSMUSG00000081731	Gm14078	100.27	140.811	67.6273	69.8032	82.8131	61.8477	110.736	119.449	90.9498
ENSMUSG00000081732	Gm15495	13.2668	5.90292	11.8812	15.4261	5.06776	5.30448	4.28933	5.74226	4.82087
ENSMUSG00000081733	Gm12852	34.1238	0	0	0.0401594	0.0456262	2.80972	0	0.107893	0.174583
ENSMUSG00000081734	Gm12740	0	0	0	0	0	0	0	0	0.577126
ENSMUSG00000081735	Gm14530	4.18293	0	0	0	0	0	0	0	0
ENSMUSG00000081736	Gm14971	0	0	0	0	0	0	0	0	0
ENSMUSG00000081737	Olfr359-ps1	0	0	0	0	0	0	0	0	0
ENSMUSG00000081738	Hmgb1-ps2	72.237	21.8688	39.0766	76.2712	17.3376	22.0721	34.8313	34.8461	17.2625
ENSMUSG00000081739	Mdm4-ps	1.52594	0.452588	2.09814	1.66037	0.734963	3.87088	0.90929	1.01395	0.653756
ENSMUSG00000081740	Gm14279	207.927	138.448	170.448	196.812	75.8131	128.695	131.553	146.729	92.6747
ENSMUSG00000081741	Gm14106	0	0	0	0	0	0	0	0	0
ENSMUSG00000081742	Gm9051	0.916846	0.133566	0.0521756	0.0496237	0.0563788	0.500326	0.24367	0.13332	0
ENSMUSG00000081743	Gm4911	0	0	0	0	0	0	0	0	0
ENSMUSG00000081744	Gm5721	0.735898	0	0	0	0	0.0795514	0	0	0
ENSMUSG00000081745	Gm15549	0	0	0	0.0991436	0	0.142365	0	0	0
ENSMUSG00000081746	Gm13925	7.09765	10.2946	0.861737	3.27836	2.79347	10.1945	3.01836	9.9087	4.75062
ENSMUSG00000081747	Rpl7a-ps9	0.848566	0.00497802	0.0108341	0.00554844	0	0.251509	0.177091	0	0.00653263
ENSMUSG00000081748	Gm14870	44.6807	6.9379	19.5133	6.95961	23.721	5.75363	5.6957	6.23263	26.8935
ENSMUSG00000081749	Gm12241	0.815715	0.142175	0.416538	0.316933	0.0900189	4.15788	0.729493	0.372522	0.574078
ENSMUSG00000081750	Gm4995	26.9516	8.98961	9.81229	11.4402	8.90216	5.28035	8.64381	7.8788	8.29997
ENSMUSG00000081751	Gm14251	259.587	0.647717	0.633113	0.145179	1.52039	75.964	2.72358	1.53747	0.765475
ENSMUSG00000081752	Gm14680	45.3967	11.204	41.8238	52.8275	6.1107	7.85562	11.9184	11.1584	5.80002
ENSMUSG00000081755	Gm12574	0	0	0	0.0972635	0	0	0	0	0
ENSMUSG00000081756	Gm12291	24.7817	23.1469	8.77003	10.8628	25.1239	21.0833	29.5277	25.7969	19.9576
ENSMUSG00000081757	Gm13798	40.7566	4.16746	2.79078	2.65428	0	0	4.88755	0	14.4236
ENSMUSG00000081758	Gm11460	17.082	9.35957	6.46861	3.47735	14.2833	31.1751	11.1645	10.061	19.3807
ENSMUSG00000081761	Gm6298	0.124655	0	0	0	0	0.152905	0	0	0
ENSMUSG00000081762	Gm13738	0	0	0	0	0	0	0	0	0
ENSMUSG00000081763	Gm9435	0.978961	0.0321061	0	0.216755	0	0.251641	0	0	0
ENSMUSG00000081765	Gm14677	0	0	0	0	0	0	0	0	0
ENSMUSG00000081766	2210409E12Rik	0.437521	0.26522	0	0	0	0	0.255576	0	0
ENSMUSG00000081767	Gm12067	0	0	0	0	0	0	0	0	0
ENSMUSG00000081768	Gm12755	20.312	3.43235	3.35477	5.04797	3.47173	5.32436	3.99481	2.55887	3.47344
ENSMUSG00000081769	Gm12216	0.251848	0.128318	0	0.405706	2.3967	0.220831	0.538019	0.175339	0
ENSMUSG00000081770	Rbpsuh-ps1	0.419119	0.0692104	0.189252	0.128568	0.058428	1.07394	0.157829	0.621748	0.0372613
ENSMUSG00000081771	Gm15381	1.55352	0.252451	0.591696	0.541112	0.344272	0.81088	0.637693	0.581507	0.219553
ENSMUSG00000081772	Gm13131	2.82491	4.37437	0.562647	4.28103	7.63345	17.9079	9.56181	7.58782	5.42813
ENSMUSG00000081773	Gm8302	16.0864	0.120782	0.149508	0.197371	0.0688755	5.32888	0.123513	0.198476	0.151411
ENSMUSG00000081774	Gm13866	0	0	0	0	0	0	0	0	0
ENSMUSG00000081775	Gm12420	5.68184	3.72579	1.4383	1.27025	6.88276	5.91126	3.7784	4.3971	4.53094
ENSMUSG00000081777	Gm14159	0	0	0	0	0	0	0	0	0
ENSMUSG00000081778	Gm6325	0.0923978	0.120353	0.0532003	0.111787	0.231281	0.0407659	0	0	0
ENSMUSG00000081779	Gm21998	0	0	0	0	0	0	0	0	0
ENSMUSG00000081781	Gm14753	35.7443	35.9932	33.0828	28.3183	51.8345	38.1058	41.5227	30.6436	50.1546
ENSMUSG00000081782	Gm15152	0	0	0	0	0	0	0	0	0
ENSMUSG00000081783	Gm15599	66.3067	11.9273	11.6311	12.9121	7.33423	9.90598	15.2791	13.1866	10.7531
ENSMUSG00000081784	Gm13281	0	0	0	0	0.129903	0	0	0	0
ENSMUSG00000081786	Gm11897	0	0	0	0	0	0	0	0	0
ENSMUSG00000081787	Gm13991	18.4744	18.3706	17.1641	8.30221	49.1755	29.6807	27.9986	27.6932	48.7308
