Gene ID	Symbol	MEF	Day2	Day4	Day6	Day8	IPS	ES
ENSMUSG00000084383	Gm13370	373.958	370.776	426.489	451.472	629.18	706.377	248.218
ENSMUSG00000084384	Gm12251	56.6368	51.3898	74.7458	75.306	110.939	113.74	48.534
ENSMUSG00000084385	Gm13873	0	0	0	0	0	0	0
ENSMUSG00000084386	Gm13852	0	0	0	0	0	0	0
ENSMUSG00000084387	Olfr379-ps1	0	0	0	0	0	0	0
ENSMUSG00000084390	Gm15425	0	0.00783088	0	0	0	0	0
ENSMUSG00000084391	Gm13967	0	0	0	0	0	0	0
ENSMUSG00000084392	Gm15757	0	0	0	0	0	0	0
ENSMUSG00000084393	Gm14101	0	0	0	0	0	0	0
ENSMUSG00000084394	Gm8111	0	0	0	0	0	0	0
ENSMUSG00000084395	Gm15087	0	0	0	0	0	0	0
ENSMUSG00000084396	Gm14657	0	0	0	0	0	0	0
ENSMUSG00000084397	Gm9133	0	0	0	0	0.0373822	0	0.173765
ENSMUSG00000084399	Gm15666	0	0	0	0	0	0	0
ENSMUSG00000084400	Gm11576	0	0	0	0	0	0	0
ENSMUSG00000084401	Gm12586	0	0	0	0	0	0	0
ENSMUSG00000084402	Gm11921	0	0	0	0	0	0	0
ENSMUSG00000084403	Rps15a-ps8	85.3617	84.5173	90.7828	97.2161	145.724	155.527	75.7293
ENSMUSG00000084404	Gm12513	0	0	0	0	0	0	0.170567
ENSMUSG00000084405	Olfr1169-ps1	0	0	0	0	0	0	0
ENSMUSG00000084407	Gm14018	0.302593	0.105703	0.626722	0.354683	0.409463	0.124181	1.75514
ENSMUSG00000084408	Gm11870	0.147519	0.172983	0.153601	0	0	0	0.346004
ENSMUSG00000084411	Gm11510	0	0	0	0	0.14135	0	0
ENSMUSG00000084412	Gm12044	0	0	0	0	0	0	0
ENSMUSG00000084413	Gm12017	0.614729	0.870708	0.936792	0.406242	0.334928	1.37178	1.71496
ENSMUSG00000084414	Gm11270	0	0	0	0	0	0	0
ENSMUSG00000084415	Gm12837	0	0	0	0	0	0	0
ENSMUSG00000084416	Rpl10a-ps1	1877.01	1957.43	2313.67	2259.87	2734.85	2747.05	1996.94
ENSMUSG00000084417	Gm23463	0	0	0	0	0	0	0
ENSMUSG00000084418	Gm22276	0	0	0	0	0	0	0
ENSMUSG00000084419	Gm22275	0	0	0	0	0	0	0.221272
ENSMUSG00000084421	Gm25107	0	0	0	0	0	0	0
ENSMUSG00000084422	Gm25108	0	0	0	0	0	0	0
ENSMUSG00000084423	Gm25109	0	0	0	0	0	0	0
ENSMUSG00000084425	Gm25104	0	0	0	0	0	0	0
ENSMUSG00000084426	Gm25105	0	0	0	0	0	0	0
ENSMUSG00000084428	Gm25102	0	0	0	0	0	0	0
ENSMUSG00000084431	n-R5s48	0	0	0	0	0	0	0
ENSMUSG00000084432	Gm23426	0	0	0	0	0	0	0
ENSMUSG00000084433	Gm25945	0	0	0	0	0	0	0
ENSMUSG00000084435	Gm23429	0	0	0	0	0	0	0
ENSMUSG00000084437	Gm23428	0	0	0	0	0	0	0
ENSMUSG00000084439	Gm23430	0	0	0	0	0	0	0
ENSMUSG00000084440	Gm26254	0	0	0	0	0	0	0
ENSMUSG00000084441	Gm26255	0	0	0	0	0	0	0
ENSMUSG00000084442	Gm26253	0	0	0	0	0	0	0
ENSMUSG00000084443	n-R5s214	0	0	0	0	0	0	0
ENSMUSG00000084444	n-R5s32	0	0	0	0	0	0	0
ENSMUSG00000084445	Gm26252	0	0	0	0	0	0	0
ENSMUSG00000084446	n-R5s207	0	0	0	0	0	0	0
ENSMUSG00000084447	Gm26251	0	0	0	0	0	0	0
ENSMUSG00000084448	Gm26256	0	0	0	0	0	0	0
ENSMUSG00000084449	Gm26257	0	0	0	0	0	0	0
ENSMUSG00000084450	Gm24595	0	0	0	0	0	0	0
ENSMUSG00000084451	Gm24594	0	0	0	0	0	0	0
ENSMUSG00000084452	Gm24597	0	0	0	0	0	0	0
ENSMUSG00000084453	Gm24596	0	0	0	0	0	0	0
ENSMUSG00000084454	Gm24592	0	0	0	0	0	0	0
ENSMUSG00000084456	Gm24593	0	0	0	0	0	0	0
ENSMUSG00000084457	n-R5s73	0	0	0	0	0	0	0
ENSMUSG00000084458	Mir1907	0	0	0	0	0	0	0
ENSMUSG00000084459	Gm24598	0	0	0	0	0	0	0
ENSMUSG00000084460	Gm22957	0	0	0	0	0	0	0
ENSMUSG00000084461	Gm22958	0	0	0	0	0	0	0
ENSMUSG00000084462	n-R5s154	0	0	0	0	0	0	0
ENSMUSG00000084463	Gm22959	0	0	0	0	0	0	0
ENSMUSG00000084465	n-R5s47	0	0	0	0	0	0	0
ENSMUSG00000084466	Gm22960	0	0	0	0	0	0	0
ENSMUSG00000084467	n-R5s24	0	0	0	0	0	0	0
ENSMUSG00000084468	Gm22955	0	0	0	0	0	0	0
ENSMUSG00000084469	Gm22956	0	0	0	0	0	0	0
ENSMUSG00000084472	n-R5s23	0	0	0	0	0	0	0
ENSMUSG00000084473	Gm25784	0	0	0	0	0	0	0
ENSMUSG00000084474	Gm25783	0.773283	0	0	0	0	0	0
ENSMUSG00000084475	Gm25782	0	0	0	0	0	0	0
ENSMUSG00000084476	Gm25781	0	0	0	0	0	0	0
ENSMUSG00000084477	Gm25780	0	0	0	0	0	0	0
ENSMUSG00000084478	Gm26425	0	0	0	0	0	0	0
ENSMUSG00000084479	Gm26424	0	0	0	0	0	0	0
ENSMUSG00000084480	n-R5s155	0	0	0	0	0	0	0
ENSMUSG00000084484	Gm23788	0	0	0	0	0	0	0
ENSMUSG00000084485	Gm23789	0	0	0	0	0	0	0
ENSMUSG00000084487	Gm23787	0	0	0	0	0	0	0
ENSMUSG00000084492	n-R5s157	0	0	0	0	0	0	0
ENSMUSG00000084493	Gm22106	0	0	0	0	0	0	0
ENSMUSG00000084496	Gm22514	0	0	0	0	0	0	0
ENSMUSG00000084497	Gm22107	0	0	0	0	0	0	0
ENSMUSG00000084498	n-R5s98	0	0	0	0	0	0	0
ENSMUSG00000084500	Gm25320	0	0	0	0	0	0	0
ENSMUSG00000084501	Gm25319	0	0	0	0	0	0	0
ENSMUSG00000084502	Gm23791	0	0	0	0	0	0	0
ENSMUSG00000084503	Gm25318	0	0	0	0	0	0	0
ENSMUSG00000084504	Gm25323	0	0	0	0	0	0	0
ENSMUSG00000084505	Gm25322	0	0	0	0	0	0	0
ENSMUSG00000084506	Gm23792	0	0	0	0	0	0	0
ENSMUSG00000084507	Gm25321	0	0	0	0	0	0	0
ENSMUSG00000084508	Gm25325	0	0	0	0	0	0	0
ENSMUSG00000084511	Gm22481	0	0	0	0	0	0	0
ENSMUSG00000084512	Gm22482	0	0	0	0	0	0	0
ENSMUSG00000084513	n-R5s179	0	0	0	0	0	0	0
ENSMUSG00000084514	Mir1893	0	0	0	0	0	0	0
ENSMUSG00000084515	Gm22479	0	0	0	0	0	0	0
ENSMUSG00000084516	Mir1902	0	0	0	0	0	0	0
ENSMUSG00000084517	Gm22480	0	0	0	0	0	0	0
ENSMUSG00000084518	Gm22477	0	0	0	0	0	0	0
ENSMUSG00000084519	Gm22478	0	0	4.81713	0	0	0	0
ENSMUSG00000084520	U2	0	0	0	0	0	0	0
ENSMUSG00000084521	Gm24183	0	0	0	0	0	0	0
ENSMUSG00000084522	Gm25819	0	0	0	0	0	0	0
ENSMUSG00000084523	Mir1903	0	0	0	0	0	0	0
ENSMUSG00000084524	Gm24184	0	0	0	0	0	0	0
ENSMUSG00000084526	n-R5s192	0	0	0	0	0	0	0
ENSMUSG00000084527	Gm24185	0	0	0	0	0	0	0
ENSMUSG00000084530	Mir1897	0	0	0	7.03E-07	0	0	0
ENSMUSG00000084531	Gm25843	0	0	0	0	0	0	0
ENSMUSG00000084532	n-R5s218	0	0	0	0	0	0	0
ENSMUSG00000084535	Mir1906-1	0	0	0	0	0	0	0
ENSMUSG00000084536	Gm25844	0	0	0	0	0	0	0
ENSMUSG00000084537	Gm25845	0	0	0	0	0	0	0
ENSMUSG00000084539	Gm25842	0	0	0	0	0	0	0
ENSMUSG00000084540	n-R5s84	0	0	0	0	0	0	0
ENSMUSG00000084541	n-R5s45	0	0	0	0	0	0	0
ENSMUSG00000084543	Gm23184	0	0	0	0	0	0	0
ENSMUSG00000084544	Gm23183	0	0	0	0	0	0	0
ENSMUSG00000084545	n-R5s80	0	0	0	0	0	0	0
ENSMUSG00000084546	Gm24937	0	0	0	0	0	0	0
ENSMUSG00000084547	Gm24936	0	0	0	0	0	0	0
ENSMUSG00000084548	n-R5s175	0	0	0	0	0	0	0
ENSMUSG00000084549	DQ267100	0	0	0	0	0	0	0
ENSMUSG00000084550	Gm25269	0	0	0	0	0	0	0
ENSMUSG00000084551	Gm24839	0	0	0	0	0	0	0
ENSMUSG00000084552	Gm24840	0	2.49516	0	0	0	0	0
ENSMUSG00000084555	Gm25270	0	0	0	0	0	0	0
ENSMUSG00000084557	Gm25279	0	0	0	0	0	0	0
ENSMUSG00000084558	Gm24836	0	0	0	0	0	0	0
ENSMUSG00000084559	Mir1906-2	0	0	0	0	0	0	0
ENSMUSG00000084560	Gm26478	0	0	0	0	0	0	0
ENSMUSG00000084562	n-R5s39	0	0	0	0	0	0	0
ENSMUSG00000084564	Mir1895	0	0	0	0	0	0	0
ENSMUSG00000084565	Mir1901	0	0	0	0	0	0	0
ENSMUSG00000084566	Gm26477	0	0	0	0	0	0	0
ENSMUSG00000084567	Gm26476	0	0	0	0	0	0	0
ENSMUSG00000084568	Gm26480	0	0	0	0	0	0	0
ENSMUSG00000084569	Gm26479	0	0	0	0	0	0	0
ENSMUSG00000084571	n-R5s201	0	0	0	0	0	0	0
ENSMUSG00000084572	Gm23657	0	0	0	0	0	0	0
ENSMUSG00000084573	n-R5s30	0	0	0	0	0	0	0
ENSMUSG00000084574	n-R5s198	0	0	0	0	0	0	0
ENSMUSG00000084575	Gm23656	0	0	0	0	0	0	0
ENSMUSG00000084576	Gm23655	0	0	0	0	0	0	0
ENSMUSG00000084579	Gm23661	0	0	0	0	0	0	0
ENSMUSG00000084581	Gm25179	0	0	0	0	0	0	0
ENSMUSG00000084582	Gm25178	0	0	0	0	0	0	0
ENSMUSG00000084583	Gm25177	0	0	0	0	0	0	0
ENSMUSG00000084584	n-R5s15	0	0	0	0	0	0	0
ENSMUSG00000084587	n-R5s174	0	0	0	0	0	0	0
ENSMUSG00000084588	n-R5s68	0	0	0	0	0	0	0
ENSMUSG00000084589	Gm25176	0	0	0	0	0	0	0
ENSMUSG00000084590	Mir1896	0	0	0	0	0	0	0
ENSMUSG00000084591	Gm22344	0	0	0	0	0	0	0
ENSMUSG00000084592	Mir1898	0	0	0	0	0	0	0
ENSMUSG00000084593	Gm22345	0	0	0	0	0	0	0
ENSMUSG00000084595	n-R5s188	0	0	0	0	0	0	0
ENSMUSG00000084596	Gm22342	0	0	0	0	0	0	0
ENSMUSG00000084597	Gm22343	0	0	0	0	0	0	0
ENSMUSG00000084598	Gm23867	0	0	0	0	0	0	0
ENSMUSG00000084599	n-R5s70	0	0	0	0	0	0	0
ENSMUSG00000084600	Gm22201	0	0	0	0	0	0	0
ENSMUSG00000084601	Gm23111	0	0	0	0	0	0	0
ENSMUSG00000084602	n-R5s34	0	0	0	0	0	0	0
ENSMUSG00000084603	Gm22204	0.474146	0.128088	0.652043	0.859558	0	0	0.395239
ENSMUSG00000084604	Gm22205	0	0	0	0	0	0	0
ENSMUSG00000084605	Gm23837	0	0	0	0	0	0	0
ENSMUSG00000084606	Gm23118	0	0	0	0	0	0	0
ENSMUSG00000084607	Gm22208	0	0	0	0	0	0	0
ENSMUSG00000084608	Gm22198	0	0	0	0	0	0	0
ENSMUSG00000084609	Gm22199	0	0	0	0	0	0	0
ENSMUSG00000084610	Gm25052	0	0	0	0	0	0	0
ENSMUSG00000084611	Gm24371	0	0	0	0	0	0	0
ENSMUSG00000084612	n-R5s6	0	0	0	0	0	0	0
ENSMUSG00000084613	n-R5s164	0	0	0	0	0	0	0
ENSMUSG00000084616	Gm25047	0	0	0	0	0	0	0
ENSMUSG00000084617	Gm22073	0	0	0	0	0	0	0
ENSMUSG00000084619	Gm25045	0	0	0	0	0	0	0
ENSMUSG00000084620	Gm25103	0	0	0	0	0	0	0
ENSMUSG00000084621	Gm25106	0	0	0	0	0	0	0
ENSMUSG00000084622	Gm25545	0	0	0	0	0	0	0
ENSMUSG00000084624	n-R5s189	0	0	0	0	0	0	0
ENSMUSG00000084625	Gm25544	0	0	0	0	0	0	0
ENSMUSG00000084627	Gm25543	0	0	0	0	0	0	0
ENSMUSG00000084628	Gm22613	0	0	0	0	0	0	0
ENSMUSG00000084629	Gm25112	0	0	0	0	0	0	0
ENSMUSG00000084630	n-R5s159	0	0	0	0	0	0	0
ENSMUSG00000084631	Gm23885	0	0	0	0	0	0	0
ENSMUSG00000084632	Gm23887	0	0	0	0	0	0	0
ENSMUSG00000084633	Gm23886	0	0	0	0	0	0	0
ENSMUSG00000084635	Gm23883	0	0	0	0	0	0	0
ENSMUSG00000084636	Gm23884	0	0	0	0	0	0	0
ENSMUSG00000084637	n-R5s14	0	0	0	0	0	0	0
ENSMUSG00000084638	Gm23889	0	0	0	0	0	0	0
ENSMUSG00000084639	Gm23888	0	0	0	0	0	0	0
ENSMUSG00000084640	Gm24383	0	0	0	0	0	0	0
ENSMUSG00000084641	n-R5s21	0	0	0	0	0	0	0
ENSMUSG00000084642	Gm24384	0	0	0	0	0	0	0
ENSMUSG00000084643	Gm24385	0	0	0	0	0	0	0
ENSMUSG00000084644	Gm24379	0	0	0	0	0	0	0
ENSMUSG00000084645	Gm24380	0	0	0	0	0	0	0
ENSMUSG00000084646	Gm24381	0	0	0	0	0	0	0
ENSMUSG00000084647	Gm24382	0	0	0	0	0	0	0
ENSMUSG00000084648	Gm24378	0	0	0	0	0	0	0
ENSMUSG00000084649	n-R5s76	0	0	20.1525	0	0	0	0
ENSMUSG00000084650	Gm22718	0	0	0	0	0	0	0
ENSMUSG00000084651	Mir1904	0	0	0	0	0	0	0
ENSMUSG00000084652	Gm22717	0	0	0	0	0	0	0
ENSMUSG00000084653	Gm26091	0	0	0	0	0	0	0
ENSMUSG00000084654	n-R5s150	0	0	0	0	0	0	0
ENSMUSG00000084658	Gm22721	0	0	0	0	0	0	0
ENSMUSG00000084659	Gm22720	0	0	0	0	0	0	0
ENSMUSG00000084660	n-R5s61	0	0	0	0	0	0	0
ENSMUSG00000084661	Gm24635	0	0	0	0	0	0	0
ENSMUSG00000084663	Mir1900	0	0	0	0	0	0	0
ENSMUSG00000084664	Gm23213	0	0	0	0	0	0	0
ENSMUSG00000084665	Gm23214	0	0	0	0	0	0	0
ENSMUSG00000084666	Gm23211	0	0	0	0	0	0	0
ENSMUSG00000084667	Gm23212	0	0	0	0	0	0	0
ENSMUSG00000084668	Gm24633	0	0	0	0	0	0	0
ENSMUSG00000084669	Gm23206	0	0	0	0	0	0	0
ENSMUSG00000084671	Gm26023	0	0	0	0	0	0	0
ENSMUSG00000084673	n-R5s191	0	0	0	0	0	0	0
ENSMUSG00000084674	Gm26027	0	0	0	0	0	0	0
ENSMUSG00000084675	Gm26026	0	0	0	0	0	0	0
ENSMUSG00000084678	Gm26020	0	0	0	0	0	0	0
ENSMUSG00000084682	Gm22024	0	0	0	0	0	0	0
ENSMUSG00000084683	Gm22025	0	0	0	0	0	0	0
ENSMUSG00000084684	Gm22026	0	0	0	0	0	0	0
ENSMUSG00000084686	Gm22027	0	0	0	0	0	10.5729	0
ENSMUSG00000084688	n-R5s43	0	0	0	0	0	0	0
ENSMUSG00000084689	n-R5s18	0	0	0	0	0	0	0
ENSMUSG00000084690	Gm24896	0	0	0	0	0	0	0
ENSMUSG00000084691	Gm24895	0	0	0	0	0	0	0
ENSMUSG00000084693	Gm24894	0	0	0	0	0	0	0
ENSMUSG00000084694	Gm24893	0	0	0	0	0	0	0
ENSMUSG00000084696	Gm24892	0	0	0	0	0	0	0
ENSMUSG00000084700	Gm22984	0	0	0	0	0	0	0
ENSMUSG00000084701	n-R5s87	0	0	0	0	0	0	0
ENSMUSG00000084702	Gm22986	0	0	0	0	0	0	0
ENSMUSG00000084703	Gm22985	0	0	0	0	0	0	0
ENSMUSG00000084704	n-R5s216	0	0	0	0	0	0	0
ENSMUSG00000084705	n-R5s63	0	0	0	0	0	0	0
ENSMUSG00000084706	Gm22987	0	0	0	0	0	0	0
ENSMUSG00000084708	Gm22988	0	6.50E-53	1.33E-74	2.63E-17	4.00E-54	15.2809	9.59768e-163
ENSMUSG00000084710	Gm24628	0	0	0	0	0	0	0
ENSMUSG00000084711	Gm24629	0	0	0	0	0	0	0
ENSMUSG00000084713	Gm24627	0	0	0	0	0	0	0
ENSMUSG00000084714	Gm24631	0	0	0	0	0	0	0
ENSMUSG00000084717	Gm24630	0	0	0	0	0	0	0
ENSMUSG00000084718	n-R5s187	0	0	0	0	0	0	0
ENSMUSG00000084719	Gm24632	0	0	0	0	0.168505	0	0
ENSMUSG00000084722	Gm24140	0	0	0	0	0	0	0
ENSMUSG00000084725	Gm24141	0	0	0	0	0	0	0
ENSMUSG00000084728	Mir1905	0	0	0	0	0	0	0
ENSMUSG00000084729	Gm24139	0	0.169319	0.431479	0	0	0	0
ENSMUSG00000084731	Gm25806	0	0	0	0	0	0	0
ENSMUSG00000084732	Gm25807	0	0	0	0	0	0	0
ENSMUSG00000084733	Gm25808	0	0	0	0	0	0	0
ENSMUSG00000084734	Gm25804	0	0	0	0	0	0	0
ENSMUSG00000084737	Gm25805	0	0	0	0	0	0	0
ENSMUSG00000084738	Gm25809	0	0	0	0	0	0	0
ENSMUSG00000084739	Gm22067	0	0	0	0	0	0	0
ENSMUSG00000084740	Gm25294	0	0	0	0	0	0	0
ENSMUSG00000084741	Gm25293	0	0	0	0	0	0	0
ENSMUSG00000084742	n-R5s19	0	0	0	0	0	0	0
ENSMUSG00000084743	Gm25295	0	0	0	0	0	0	0
ENSMUSG00000084744	Gm25291	3.74184	2.90544	0	0	3.70967	9.94546	0
ENSMUSG00000084745	Gm25290	0	0	0	0	0	0	0
ENSMUSG00000084746	Gm25292	0	0	0	0	0	0	0
ENSMUSG00000084747	Mir1899	0	0	0	0	0	0	0
ENSMUSG00000084748	Gm25289	0	0	0	0	0	0	0
ENSMUSG00000084749	Gm25288	0	0	0	0	0	0	0
ENSMUSG00000084750	Gm22453	0.167638	0	0	0	0	0	0
ENSMUSG00000084751	Mir1894	0	0	0	0	0	0	0
ENSMUSG00000084752	Gm22451	0	0	0	0	0	0	0
ENSMUSG00000084753	Gm22452	0	0	0	0	0	0	0
ENSMUSG00000084754	Gm12532	0	0	0	0.00885547	0	0	0
ENSMUSG00000084755	Gm16276	0.796669	0.214046	0.273078	0.957972	0.272711	0.989314	0.660021
ENSMUSG00000084756	Gm13881	0	0.00560953	0	0	0	0	0
ENSMUSG00000084757	1700057H15Rik	0	0	0	0	0	0	0
ENSMUSG00000084758	Gm12798	0	0	0.0511818	0.135312	0	0	0
ENSMUSG00000084760	Gm15472	0	0	0	0	0	0	0
ENSMUSG00000084761	Gm12406	0	0	0	0	0	0	0
ENSMUSG00000084762	Gm14074	0.102091	0	0.211219	0.371736	0.964083	40.9135	19.2096
ENSMUSG00000084764	4930564G21Rik	0	0	0	0	0	0	0
ENSMUSG00000084766	Gm12714	0	0	0	0	0	0	0
ENSMUSG00000084768	Gm13605	0	0	0	0	0	0	0
ENSMUSG00000084769	Gm12061	0	0	0	0	0	0	0
ENSMUSG00000084771	A230072E10Rik	0.0236888	0.0191163	0.0799153	0.0146761	0.0332067	0.0152324	5.35437e-232
ENSMUSG00000084772	Gm15473	0.192625	0.177817	0.0751928	0	0	0	0.030401
ENSMUSG00000084773	Gm12159	0	0	0	0	0	0	0
ENSMUSG00000084774	Gm14110	0	0	0	0	0	0	0
ENSMUSG00000084775	Gm16741	0.0300325	0.024771	0.015324	0.0289788	0.0629122	0.0306293	0.0894878
ENSMUSG00000084776	Gm14951	0	0	0	0	0	0	0
ENSMUSG00000084780	Gm15350	0	0	0	0	0	0	0
ENSMUSG00000084781	D930015M05Rik	0.119517	0.216533	0.525667	0.43894	0.0254142	0	0.182418
ENSMUSG00000084782	Gm11213	0	0	0	0	0	0	0
ENSMUSG00000084783	Gm15419	0	0	0	0	0	0	0
ENSMUSG00000084785	Gm13972	0	0.00664482	0	0	0	0	0.0102216
ENSMUSG00000084786	Ubl5	368.603	348.164	319.548	364.084	511.622	484.153	289.732
ENSMUSG00000084787	Gm12436	0	0.00713378	0	0	0	0	0
ENSMUSG00000084788	Gm11342	0	0	0	0	0.0133987	0	0
ENSMUSG00000084789	Gm12974	0	0	0	0	0	0.143853	0
ENSMUSG00000084790	Gm15879	1.48973	1.03448	3.25496	2.75409	4.95579	5.74153	4.50144
ENSMUSG00000084791	Gm13667	0	0	0	0	0	0	0
ENSMUSG00000084792	1700056N10Rik	0.167124	0.137078	0.347825	0.153353	0.11878	0.216608	0.0351562
ENSMUSG00000084793	Gm2568	0	0	0	0.0223929	0	0	0
ENSMUSG00000084794	Gm13662	0	0	0	0	0	0.174364	0
ENSMUSG00000084795	Gm14617	0	0	0	0	0	0	0
ENSMUSG00000084796	A430104N18Rik	0	0	0	0	0	3.93273	1.54222
ENSMUSG00000084797	Gm14321	0.0529471	0.0433083	0.494809	0.442508	0.112255	0.0511284	0.409691
ENSMUSG00000084798	4930533B01Rik	0	0	0	0	0	0	0
ENSMUSG00000084799	Gm11602	0.608982	0.544817	0.801451	0.961342	0.650684	0.473835	0.617538
ENSMUSG00000084800	Gm12205	0.363031	0.791195	0.37672	0.829698	0.512253	0.408185	0.076137
ENSMUSG00000084802	Gm14089	0	0	0	0	0	0	0.2095
ENSMUSG00000084803	5830444B04Rik	0.903954	1.63705	0.58744	1.19599	1.7509	0.0385414	0.0626526
ENSMUSG00000084804	1700095J12Rik	0	0	0	0	0	0	0
ENSMUSG00000084805	Gm12273	0.106387	0.0654542	0	0.0244085	0.0567249	0	0.0335731
ENSMUSG00000084806	Gm15232	0	0	0	0	0	0	0
ENSMUSG00000084807	Gm13073	0.0778409	0	0	0.0710277	0	0.0746932	1.56498
ENSMUSG00000084808	9430091E24Rik	0.813124	0.911558	0.818	0.696463	0.462404	0.0555457	0.410558
ENSMUSG00000084809	Gm12631	0.0523732	0	0.217542	0.0958459	0.055526	0.0505818	0.0659523
ENSMUSG00000084811	1700092E19Rik	0	0	0	0	0	0	0
ENSMUSG00000084815	Gm15525	0	0.0600511	0	0	0	0	6.34936e-46
ENSMUSG00000084816	Gm11463	0	0	0	0	0	0.358053	0.232814
ENSMUSG00000084817	Gm5526	770.505	872.388	394.99	495.986	498.745	421.804	305.002
ENSMUSG00000084818	Gm14640	0	0	0	0	0	0	0
ENSMUSG00000084819	Gm11967	0	0	0	0	0	0	0
ENSMUSG00000084821	Gm15880	0	0	0	0.00820217	0	0	0
ENSMUSG00000084822	Gm11768	0	0	0	0.0255294	0	0.162626	0.247044
ENSMUSG00000084823	Gm17216	0.0437427	0	0.181828	0.200326	0.0464663	0.0423426	0.110257
ENSMUSG00000084824	Gm16344	0.00434072	0.00488841	0.0316479	0	0	0	0.0079214
ENSMUSG00000084825	2410152P15Rik	0	0	0	0	0	0.53941	0.219129
ENSMUSG00000084826	AI847159	0.0326698	0	0	0	0	1.79271	0.187942
ENSMUSG00000084828	Gm12367	0.0500924	0	0	0	0	0	1.5417e-188
ENSMUSG00000084829	Gm14266	0	0	0	0	0	0.0431138	0.0561402
ENSMUSG00000084830	Gm14539	422.6	433.728	504.264	616.407	817.092	1014.37	477.106
ENSMUSG00000084831	Gm14710	0	0	0	0	0	0	0
ENSMUSG00000084833	Gm12649	0	0	0	0	0	0	0
ENSMUSG00000084834	4930565N06Rik	0.129392	0.150634	0.0898978	0	0	0	0.572509
ENSMUSG00000084835	Gm12352	0.620201	0.322007	0.559082	0.492784	0.351559	0.501074	0.0521205
ENSMUSG00000084836	Gm16274	0	0	0	0	0	0	0
ENSMUSG00000084837	1700108N11Rik	0	0	0	0	0	0.0316389	0.0411142
ENSMUSG00000084838	Gm10241	192.778	205.4	237.124	211.614	221.376	458.344	353.558
ENSMUSG00000084839	Gm14097	0	0	0	0	0	0	0
ENSMUSG00000084840	Gm11468	0	0	0.240222	0.739608	0.243248	0	0
ENSMUSG00000084842	Pabpc1l2b-ps	0	0	0.0244014	0.021505	0.0249318	0	0.177553
ENSMUSG00000084843	B230312C02Rik	0.0632669	0.0129904	0.0494289	0.116267	0.338163	0.879171	0.339756
ENSMUSG00000084844	Hoxb3os	5.53841	4.42804	8.15057	6.91856	7.22801	0.107163	1.03426e-32
ENSMUSG00000084845	Tmem240	0.166193	0.115441	0.251334	0.195821	0.126187	0.0265757	0.103125
ENSMUSG00000084846	A730011C13Rik	0.526073	0.462518	0.828117	1.01621	0.702101	0.440127	0.279378
ENSMUSG00000084847	Gm15507	0	0	0	0	0	0	0
ENSMUSG00000084848	4933408N05Rik	0	0	0	0	0	0.0167215	0.0433436
ENSMUSG00000084849	Gm16105	8.32E-27	0.461081	0.265113	6.47E-07	4.63E-40	5.35E-25	1.34883
ENSMUSG00000084850	Gm12092	0	0.0465544	0	0	0	0	0
ENSMUSG00000084851	Gm11267	0	0	0	0	0	0	0
ENSMUSG00000084852	Gm16359	0.0692737	0.055983	0.460069	0.112717	0	0.0811714	0.0863813
ENSMUSG00000084853	Gm11791	0	0	0	0	0	0	0
ENSMUSG00000084854	Gm12678	0	0	0	0	0	0.0452591	0.176869
ENSMUSG00000084855	Gm9850	0	0	0.826579	0.723661	0	0.37088	0
ENSMUSG00000084856	Gm11528	0	0	0	0	0.0348455	0	0.0412808
ENSMUSG00000084858	Gm1980	0.0756198	0.07464	0.103045	0.114223	0.0336714	0.154811	0.565175
ENSMUSG00000084859	1700080N15Rik	0	0	0	0	0	0	0
ENSMUSG00000084860	2610204G07Rik	3.46255	3.25208	0.0615839	0.325804	0.220765	0.0287545	0
ENSMUSG00000084861	1700095J07Rik	0	0	0	0	0	0	0.0248219
ENSMUSG00000084862	Gm16278	0.416964	0.272769	0.229296	0.295491	0.120455	0.0300724	0.0791053
ENSMUSG00000084863	Gm12523	0	0	0	0	0	0	5.77404e-33
ENSMUSG00000084864	1700027A07Rik	0	0.139458	0	0.0779909	0	0.0819287	0
ENSMUSG00000084865	Gm15723	0	0	0	0	0	0	0.0716741
ENSMUSG00000084866	A930006K02Rik	0.0402446	0.0659284	0.418345	0.18438	0.213921	0.701863	0.558099
ENSMUSG00000084869	Gm13063	0	0	0	0	0	0	0
ENSMUSG00000084870	Gm13954	0	0	0	0	0	0	0
ENSMUSG00000084871	Gm2800	0	0	0	0	0	0	0
ENSMUSG00000084873	C030047K22Rik	0.0507236	0.0829992	0	0	0	0	0
ENSMUSG00000084874	Gm12906	23.2954	28.9883	33.0659	28.774	31.7675	47.7007	42.8373
ENSMUSG00000084875	4930570D08Rik	0	0	0	0	0	0	0
ENSMUSG00000084876	Gm14965	0	0.0234549	0	0	0	3.40E-253	0.107866
ENSMUSG00000084878	Gm15817	0	0	0	0.0588445	0	0.168577	0.165417
ENSMUSG00000084880	Gm14872	0.253141	0.26813	0.686128	0.674631	0.445706	0.478759	0.491464
ENSMUSG00000084881	Gm15585	0	0.0799926	0.152308	0.134223	0	0	0.307843
ENSMUSG00000084882	Gm16047	0.0466126	0.0381535	0	0.0426799	0	0.541038	0.198132
ENSMUSG00000084883	Ccdc85c	0.264242	0.15912	0.669698	0.517871	0.112944	0.188877	3.77232
ENSMUSG00000084884	Gm12289	0	0	0	0	0	0	0.044484
ENSMUSG00000084885	3010001F23Rik	1.7872	1.83744	2.25178	3.11189	2.51028	0.129342	0.108181
