Gene ID	Symbol	MEF	Day1	Day2	Day3	Day4	Day5	Day6	Day7	Day8	IPS
ENSMUSG00000084191	Gm15167	0.164225	0	0	2.86273	0	0	3.53933	2.80451	0.368452	1.08643
ENSMUSG00000084192	Gm13282	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084193	Gm6823	0.530203	1.21685	0.848761	0.92644	1.73428	1.05947	0.642221	0.823712	1.35757	1.21079
ENSMUSG00000084195	Gm15372	0	0.0550955	0.163711	0.349706	0.0644126	0.257299	0	0	0.0622458	0
ENSMUSG00000084196	Gm12874	0.0460277	0	0.0490103	0.062789	0.115662	0.0385184	0.141768	0.321799	0.372764	0.667511
ENSMUSG00000084197	Gm9089	0.0464536	0	0	0	0	0.172839	0	0.0755731	0.334322	0.296068
ENSMUSG00000084198	Gm13711	0	0	0	0	0	0	0	0.026818	0	0
ENSMUSG00000084199	Gm12422	0.503268	0.748556	0.458465	0	0.613537	0.426603	0	0.741531	0.391072	0
ENSMUSG00000084200	Gm11584	0	0	0	0	0	0	0	0	0.22947	0
ENSMUSG00000084201	Gm11926	0.248473	0	0.0129901	0.167415	0.153966	0	0	0.406361	0.517422	0.157959
ENSMUSG00000084202	Gm5398	0	0	0	0.0575041	0	0.0529353	0	0	0.153694	0.0539246
ENSMUSG00000084203	Gm15593	0.217058	0.201661	0.290831	0.492348	0.379242	0.223925	0.141604	0.366758	0.901816	0.319917
ENSMUSG00000084204	Gm6584	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084205	Gm8061	0.0430973	0	0.0892007	0.11529	0.105944	0.0524536	0	0.0709868	0.456529	0.218336
ENSMUSG00000084206	Gm12062	0.030216	0.306311	0.0583959	0	0	0	0.076017	0.504739	0	0.379353
ENSMUSG00000084207	Gm14070	0	0	0.130793	0.421435	0	0	0	0	0	0
ENSMUSG00000084208	Gm12792	0	0.119736	0.0862321	0.386493	0.228864	0.279593	0	0	0.479699	0.181194
ENSMUSG00000084209	Gm13811	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084210	Gm15168	0.205926	0.35479	0	0.274016	0.251736	0.248897	0	0.340639	0.682218	0.520298
ENSMUSG00000084211	Gm11949	1.23638	0.869276	0.84154	0.459773	0.445004	0.634587	0.595664	1.09273	1.26405	1.3242
ENSMUSG00000084212	Gm12225	0.0327564	0.0336898	0.139739	0.180974	0.184536	0.137959	0	0.0543317	0.381445	0.111546
ENSMUSG00000084213	Hspe1-ps5	1.26908	1.54209	1.41711	2.60007	1.967	1.80432	2.84995	0.95696	3.22359	2.42493
ENSMUSG00000084214	Gm14825	0	0.068086	0	0	0	0	0	0	0	0
ENSMUSG00000084215	Gm11814	2.21474	2.14911	2.47081	7.27957	6.48393	3.17664	1.41773	1.91451	3.72711	6.45549
ENSMUSG00000084216	Gm7973	1.96977	3.3266	2.54292	3.38161	3.1006	2.38129	0.956763	2.04668	1.69163	2.1472
ENSMUSG00000084217	Gm15488	0	0	0	0	0	0.0841111	0	0.218242	0.406868	0.258196
ENSMUSG00000084218	Gm8145	0.111985	0.334171	0.224196	2.11755	1.39576	0.663644	0.85337	0.94465	0.907334	1.2205
ENSMUSG00000084219	Gm14876	0	0	0	0	0	0.0586961	0	0	0	0
ENSMUSG00000084220	Gm12387	0.152732	0.469465	0.418428	0.62529	0.301684	0.630333	0.604216	0.563004	0.344799	0.251329
ENSMUSG00000084221	Hmgb1-ps4	9.56783	24.5892	24.4692	28.5145	28.3434	32.8888	21.1248	21.0435	13.6816	21.6372
ENSMUSG00000084222	Gm13973	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084223	Gm12244	0.959221	0.738279	0.857791	0.634954	0.583288	1.58412	1.48464	0.597318	1.11509	0.906708
ENSMUSG00000084224	Gm12337	5.77035	5.76595	6.09361	3.14816	4.46215	5.64083	4.15825	4.74451	3.4075	5.57088
ENSMUSG00000084226	Gm13426	0.0543979	0	0.0578077	0.148217	0	0	0.12611	0	0.131863	0.208682
ENSMUSG00000084228	Gm8080	0.034987	0	0	0	0	0	0	0	0	0
ENSMUSG00000084230	Gm14388	5.68766	12.9081	8.24698	11.2276	12.1301	12.3459	6.44479	9.12986	6.28808	8.5997
ENSMUSG00000084231	Gm11975	4.17957	4.89015	6.39386	7.148	7.16483	7.47341	11.9276	5.94223	5.16453	7.47374
ENSMUSG00000084234	4933405O20Rik	0	0	0	0	0.0372249	0	0	0.047522	0	0.0378528
ENSMUSG00000084235	Gm15421	36.1423	45.0243	52.1487	56.1162	56.8343	50.6696	24.9186	26.1859	41.7985	37.6177
ENSMUSG00000084236	Olfr637-ps1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084237	Gm11781	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084238	Gm13076	1.91327	1.87587	1.46279	6.78243	8.09356	4.34684	9.38206	10.3214	1.37599	6.05907
ENSMUSG00000084239	Gm14463	0.351017	0.121535	0.210869	0.271292	0.31896	0.474323	0	0	0.041165	0.255523
ENSMUSG00000084240	Gm15383	0	0	0	0	0	0	0	0	0.0332353	0
ENSMUSG00000084241	Gm13416	0.300994	0.650914	0.708804	0.890015	0.394842	0.623196	0.275553	0.367641	0.721014	0.416729
ENSMUSG00000084243	Gm13784	0.0946496	0.552781	0.298902	0.320321	0.471628	0.645343	0.223208	0.385068	0.397174	0.723786
ENSMUSG00000084244	Gm14020	0	0.073143	0.120783	0.279021	0.0171259	0.149437	0	0.332502	0.20653	0.305874
ENSMUSG00000084245	Gm14994	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084246	Gm15162	0	0	0	1.00284	0.307088	0.303165	0	0	0	0
ENSMUSG00000084247	Gm14566	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084248	Gm11409	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084249	Gm12267	0.248759	0.174364	0.584205	7.68661	3.68909	1.91595	2.32085	3.18636	0.90955	3.93852
ENSMUSG00000084250	Gm13550	0	0	0	0.0630654	0	0.115523	0	0.151551	0.111727	0
ENSMUSG00000084251	Gm12310	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084252	Gm12036	0	0.195391	0.193685	0.249026	0.114586	0	0	0.299095	0.110309	0.234407
ENSMUSG00000084253	Gm11256	0	0	0	3.3111	2.46544	1.10142	1.07724	0.918282	0.12539	1.19002
ENSMUSG00000084254	Defa-ps11	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084256	Gm14976	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084257	Gm11597	0.151052	0.232178	0.16095	0.647907	1.87171	1.27406	1.19489	0.73075	0.34105	0.28724
ENSMUSG00000084258	Gm12054	1.67047	0.635901	0.94698	2.85278	2.80956	4.08488	3.66086	1.99532	10.9518	4.43096
ENSMUSG00000084259	Gm12040	0	0.383951	0.475731	0.428108	0.0562843	0.336181	0.212552	0.220244	0.270955	0.230244
ENSMUSG00000084260	Gm12844	15.5478	12.4398	12.0576	17.0093	14.3757	12.4578	9.14551	15.5128	25.1721	14.4307
ENSMUSG00000084261	Gm13635	0	0	0.237624	0	0	0	0.573842	0.770554	0.540545	0
ENSMUSG00000084262	Olfr588-ps1	0	0	0	0.0628589	0	0	0	0	0	0
ENSMUSG00000084264	Gm14142	0.232207	0.238677	0.475249	0.923295	0.282722	0.837826	2.86921	1.92638	0.270272	0.878429
ENSMUSG00000084265	Gm14541	211.353	245.159	287.89	309.504	326.989	293.214	729.535	535.706	317.902	428.838
ENSMUSG00000084267	Gm12417	0.18295	0.0961043	0	0.0615108	0	0.0561123	0.109683	0	0.108511	0.058091
ENSMUSG00000084268	Olfr1291-ps1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084269	Gm14784	0.313809	0.900382	0.421934	0.782415	0.797681	0.468766	0.265431	0.563619	0.247365	0.312554
ENSMUSG00000084270	Gm15177	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084271	Gm14846	0	0.448296	1.35272	0	0	0	0	0	0.514451	0
ENSMUSG00000084272	Gm13224	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084273	Gm12628	0.149314	0.156406	0.310534	0.419084	0.368485	0.217542	0.359626	0.24514	0.176628	0
ENSMUSG00000084274	Gm12504	8.38722	19.5211	22.7386	25.8824	32.6086	32.1554	24.9264	26.5316	35.1513	33.9807
ENSMUSG00000084275	Gm5396	1.73135	2.81131	5.53814	3.47118	3.95685	5.82279	4.01725	2.56678	3.37835	3.51918
ENSMUSG00000084276	Gm8317	4.21962	5.54134	6.11182	8.24788	7.51812	5.11912	2.78206	4.24802	7.17853	5.61003
ENSMUSG00000084277	Gm11702	0	0	26.5923	61.9784	57.4854	64.5582	0	62.374	29.7449	0
ENSMUSG00000084278	Gm12189	0	0	0	1.50889	1.21603	0.752077	0.745272	1.33846	0.391907	0.707696
ENSMUSG00000084279	Gm13232	10.3391	38.158	43.8125	57.9916	82.7831	79.489	103.447	95.582	90.2748	85.7046
ENSMUSG00000084280	Gm11972	2.44104	3.46337	1.94488	4.23578	2.92983	2.45278	2.70267	1.57983	4.30601	4.22565
ENSMUSG00000084281	Gm14770	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084282	Gm15054	0.0128252	0	0.130716	0	0	0	0	0	0	0.161461
ENSMUSG00000084283	Gm14914	0.319372	0.213374	0.335735	0.281178	0.144385	0.417519	0.35186	0.209977	0.37071	0.451257
ENSMUSG00000084284	Tpt1-ps6	93.1107	69.0771	79.2387	81.1433	83.5236	67.766	44.8784	56.1043	97.0951	75.2278
ENSMUSG00000084285	Gm13451	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084286	Gm12658	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084287	Gm14576	0	0	0	0.0499794	0.0460407	0.0460341	0.252507	0	0.089112	0
ENSMUSG00000084288	Gm5228	0.583678	0.985738	1.52622	1.50696	0.6497	1.13464	0.202026	0.137237	1.55575	0.528266
ENSMUSG00000084289	Gm6977	27.8764	20.8854	20.9588	39.7495	18.9793	13.6853	17.8701	18.3713	12.4839	32.4504
ENSMUSG00000084291	Gm6654	46.3842	47.6064	69.9111	54.487	61.4602	56.3762	41.411	53.3419	80.288	64.3873
ENSMUSG00000084292	Gm13535	0.0203108	0.5166	0.489606	0.459048	0.422993	0.57751	0.301674	0.195722	0.484555	0.312548
ENSMUSG00000084293	Gm12143	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084294	Gm13533	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084295	Olfr1235-ps1	0	0	0	0	0	0	0.589751	0	0	0
ENSMUSG00000084296	Scgb2b25-ps	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084297	Gm13755	0.324215	0.0565893	0.330364	1.23949	0.0334896	0.207396	0.356051	0.727784	0.17109	0.431953
ENSMUSG00000084298	Gm14331	0	0.0610989	0	0.103478	0.041477	0.0850654	0	0.0183049	0.0309546	0.184564
ENSMUSG00000084299	Gm6630	0.272338	0.674193	0.792629	7.71756	3.26108	2.38854	3.77568	2.1781	1.11217	6.52943
ENSMUSG00000084300	Gm6954	0	0	0	0	0.244844	0	1.58962	1.03914	0.468679	1.54113
ENSMUSG00000084301	Gm7856	0.248967	1.38775	1.38786	1.72146	1.30522	1.53763	0.840469	0.905883	2.00065	0.890142
ENSMUSG00000084302	Gm12194	2.73354	4.50249	5.65033	5.67211	6.32811	8.56275	7.69099	6.77502	9.18731	8.91651
ENSMUSG00000084303	Gm8216	0.271588	0.455158	0.328035	0.210649	0.290862	0.193228	0.272523	0.1259	0.0467282	0.346624
ENSMUSG00000084304	Gm6142	81.0947	78.0336	93.8255	84.8422	56.3623	59.9013	76.8785	70.7121	37.7478	91.7515
ENSMUSG00000084305	Gm14645	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084306	Gm11743	0.0444309	0.0720978	0.04758	0.243366	0.140153	0.196421	0.355631	0	0.0814947	0
ENSMUSG00000084307	Gm12151	1.08622	2.47629	1.47978	1.75719	2.49469	1.59409	1.79405	1.80403	0.981867	2.58562
ENSMUSG00000084308	Gm14593	0	0	0.240555	0.408023	0.368007	0.37695	0	0	0	0.0864692
ENSMUSG00000084309	Mup-ps20	0	0.304201	0	0	0	0	0	0	0	0.368229
ENSMUSG00000084310	Gm11950	0.144549	0.0410859	0.0633017	0.09272	0.0640436	0.0426385	0.0984184	0.116711	0.252722	0.266461
ENSMUSG00000084311	Gm11257	0	0	0	0	0	0	0	0	0.121054	0
ENSMUSG00000084312	Gm13122	0	0	0	0	0	0	0.546713	0	0	0.146276
ENSMUSG00000084313	Gm13809	0.397948	0.482766	0.641102	1.48746	1.61537	0.9453	0.244463	0.550471	0.59703	1.39039
ENSMUSG00000084314	Rps15a-ps3	62.3153	58.052	62.0806	58.035	62.2617	51.6336	44.2647	56.7979	58.5406	55.5331
ENSMUSG00000084315	Vmn1r-ps128	0.703569	0.451484	1.13709	1.34275	0.843473	1.58377	1.60895	1.77117	1.02969	1.22824
ENSMUSG00000084316	Gm8668	0	0	0	0.0742528	0	0.102685	0.248723	0	0	0
ENSMUSG00000084318	Gm11987	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084319	Tpt1-ps3	857.409	663.242	786.641	917.534	886.253	784.856	858.34	680.094	460.891	886.036
ENSMUSG00000084320	Gm14125	0.0661107	0.17679	0.0350268	0.0898977	0	0.217286	0	0.160571	0.140161	0.147975
ENSMUSG00000084322	Gm14778	0.280644	0.0618959	0.247274	0.158917	0.160719	0.320134	0.348921	0.517449	0.969328	1.12008
ENSMUSG00000084323	Gm14438	16.0198	17.2919	21.5343	23.435	17.1231	17.7817	14.8903	16.2792	29.7829	20.1187
ENSMUSG00000084324	Gm6500	0.115712	0.10185	0	1.92563	1.19679	0.64213	0.550452	0.724411	0.275965	1.9139
ENSMUSG00000084325	Gm15550	0	0.0409848	0.0405836	0.0519603	0.0478643	0	0	0.061289	0.0463141	0
ENSMUSG00000084326	Gm12820	0	0	0	0	0.110057	0	0	0	0	0.113475
ENSMUSG00000084327	Gm14531	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084328	Gm14046	9.51495	8.13246	6.48309	9.1832	10.4134	9.15823	8.66959	11.0247	11.7306	14.3632
ENSMUSG00000084329	Gm6733	4.01951	2.95086	2.35594	2.16703	2.51175	1.89874	1.90939	3.17963	2.19127	3.08767
ENSMUSG00000084330	Gm15019	0	0	0	0	0	0	0	0.834645	0.559098	0.545287
ENSMUSG00000084331	Gm8163	0.955944	0.323836	0.415429	0.593453	1.3614	1.11485	0.625567	0.440826	0.383965	1.33527
ENSMUSG00000084332	Gm8840	5.66746	7.28839	9.313	10.7124	11.6108	10.5439	18.4244	9.73467	8.77117	10.7925
ENSMUSG00000084333	Gm11599	9.61233	9.68422	12.3671	8.0372	10.3201	10.4552	10.4675	12.0249	11.532	7.5956
ENSMUSG00000084334	Gm13494	0	0	0.039652	0.050764	0	0.0467541	0.342077	0	0.0452524	0.142758
ENSMUSG00000084335	Gm12619	0.0757772	0.12571	0.122243	0.446798	0.36171	0.0570138	0.671892	0.374617	0.106574	0.201388
ENSMUSG00000084336	Olfr1267-ps1	0	0	0	0	0	0	0	0	0.109434	0.0576255
ENSMUSG00000084337	Gm14986	0.0412414	0	0	0	0	0	0	0	0	0
ENSMUSG00000084338	Gm13531	0	0	0	0	0	0.143146	0	0	0	0
ENSMUSG00000084339	Gm6141	0.73955	0.172045	0.295442	0.320732	0.349005	0.307984	0.424203	0.485773	0.440483	0.273888
ENSMUSG00000084340	Gm14766	0.371762	0	0	0.21354	0.0654208	0.0648252	0	0.0873192	0.438789	0.0673334
ENSMUSG00000084341	Gm3928	0	0	0.0216649	0	0	0	0	0	0	0
ENSMUSG00000084342	Gm11224	12.1454	11.8678	9.99448	9.09626	10.8196	10.5648	9.38486	10.5473	6.43834	11.8058
ENSMUSG00000084343	Gm16198	0.148605	0.29402	0.164398	0.662051	0.595035	0.47872	0.335081	0.828396	0.602141	0.182441
ENSMUSG00000084344	Gm15305	0	0	0.249778	0	0.148629	0	0	0	0.284123	0
ENSMUSG00000084345	Rpl17-ps4	17.7421	16.65	23.8628	25.3766	19.9351	19.5791	16.1576	15.4038	29.7856	20.3292
ENSMUSG00000084346	Cyp4a30b-ps	0	0	0	0	0	0	0.0585823	0.0822438	0.093751	0.0546477
ENSMUSG00000084347	Akt2-ps	3.52226	5.60544	4.74159	5.20857	4.67914	4.64009	3.19103	2.76056	2.91134	1.71728
ENSMUSG00000084348	Gm14608	0.75268	3.01047	1.46328	1.82004	2.1832	0.997489	0.344677	0.504115	0.398512	0.385928
ENSMUSG00000084349	Rpl3-ps1	145.331	192.453	272.285	282.138	249.553	247.537	224.116	184.769	209.471	247.134
ENSMUSG00000084350	Znf41-ps	5.22504	8.15925	5.15748	5.96879	4.35794	5.77547	7.74607	10.1495	27.0728	32.7402
ENSMUSG00000084351	Gm13085	0	0	0	2.1191	0	0	0	0	0	0
ENSMUSG00000084352	Gm12370	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084353	Gm15452	8.59189	20.7695	12.3919	23.8532	34.1373	21.7598	29.5725	24.1538	31.4899	29.2271
ENSMUSG00000084354	Gm14708	0.0562643	0.550566	0.517071	0.136021	0.357622	0.796093	0.19366	0.16766	0.520709	0.623976
ENSMUSG00000084355	Gm14792	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084356	Olfr590-ps1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084357	Gm11268	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084358	Gm11352	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084359	Gm13692	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084360	Gm11797	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084361	Gm8202	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084362	2610024D14Rik	0.235191	0.0241591	0.10825	0.311581	0	0	0	0.0390355	0.328333	0
ENSMUSG00000084363	Gm2288	0.0102515	0	0	0.00812442	0.00747953	0.0184556	0.0379096	0.011631	0.033389	0
ENSMUSG00000084366	Gm15313	0	0.260613	0.259704	0	0	0.152583	0	0	0	0
ENSMUSG00000084367	Gm15142	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084368	Gm11572	25.8512	18.2143	19.9153	60.2256	46.0522	26.3906	27.2621	45.049	52.7668	45.6284
ENSMUSG00000084369	Gm14626	0	0	0	0	0	0	0	0	0.514451	0
ENSMUSG00000084370	Gm15442	0.221978	0.20301	0.348675	0.225073	0.364509	0.06916	0.179528	0.368732	0.192096	0.319669
ENSMUSG00000084371	Gm14113	0.0255201	0.0760952	0.0404392	0.042779	0.0957261	0.057257	0.103014	0.0802356	0.0117129	0.0586305
ENSMUSG00000084372	Gm13988	1.69178	2.77923	0.499556	3.02015	6.03718	3.71802	5.61013	6.23099	3.61783	4.23738
ENSMUSG00000084373	Rps2-ps4	0.958768	1.03646	1.15855	1.15463	1.23739	0.758717	0.438263	0.661126	1.14021	0.88837
ENSMUSG00000084374	Gm13255	0.81441	0.280946	0.417704	1.01413	0.384321	0.677844	1.03529	0.572454	1.2513	0.631536
ENSMUSG00000084375	Gm11637	0	0.0843923	0	0	0.197767	0.197048	0.185472	0.256951	0.381209	0.404083
ENSMUSG00000084376	Gm14855	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084377	Gm15302	0.0404328	0.082845	0.0310389	0.0700047	0.0735341	0.0074946	0.0395869	0.00967218	0.0982028	0.0628729
ENSMUSG00000084378	Gm15238	0.214878	0.231944	0.147626	0.335823	0.232042	0.386872	0.211356	0.148176	0.337034	0.314643
ENSMUSG00000084379	Gm12957	0.491123	2.25277	1.53786	5.26536	3.64638	5.24551	2.4704	3.58165	2.61149	4.24301
ENSMUSG00000084380	Gm12483	0.304595	0	0.924734	0.799049	0.367121	2.53457	2.3002	2.03564	0	0.382355
ENSMUSG00000084381	AA413626	1.2173	0.967797	1.17278	1.37179	0.378654	1.25541	2.39899	1.48746	1.21407	0.398417
ENSMUSG00000084382	Gm3267	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084383	Gm13370	13.4329	16.9002	21.8586	25.4034	23.6159	22.2512	25.9587	17.9217	20.6607	24.6756
ENSMUSG00000084384	Gm12251	2.06749	3.24394	3.02915	3.74711	3.18791	2.47539	1.45064	1.73655	3.5654	2.64372
ENSMUSG00000084385	Gm13873	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084386	Gm13852	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084387	Olfr379-ps1	0	0	0	0	0	0	0	0	0.00453688	0
ENSMUSG00000084390	Gm15425	0.0550477	0.0895218	0.059069	0.0471761	0.0173903	0.0261316	0.156803	0.0993463	0.202409	0.0971151
ENSMUSG00000084391	Gm13967	0.301154	0	0.156538	0.202087	0	0.368321	0	0	0.178071	0
ENSMUSG00000084392	Gm15757	0.278513	1.05771	1.21746	0.521045	0.321394	1.59404	0	1.43913	2.94704	0
ENSMUSG00000084393	Gm14101	0.262968	0.0942477	0.346817	0.611085	0.106474	0.0762131	0.197453	0.255712	0.392502	0.123194
ENSMUSG00000084394	Gm8111	0.044076	0.0948765	0.0447404	0.0843588	0.231351	0	0	0.00751971	0	0.0295531
ENSMUSG00000084395	Gm15087	0.0264671	0.00412271	0	0	0	0.0476536	0.24175	0.060015	0.071659	0.0146902
ENSMUSG00000084396	Gm14657	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084397	Gm9133	0	0	0	0	0	0.0556135	0.20033	0.203973	0.155986	0
ENSMUSG00000084399	Gm15666	0.112435	0.0602844	0.0597153	0.229695	0.0705068	0.211146	0.260858	0.181732	0.0681025	0
ENSMUSG00000084400	Gm11576	0.3905	0.136992	0.135922	0.350493	0.161148	0	0.622674	0.426161	0	0.165419
ENSMUSG00000084401	Gm12586	0.0955449	0.636257	0.459549	0.874102	1.00109	0.680754	0.755784	0.52438	1.14183	1.16559
ENSMUSG00000084402	Gm11921	0	0	0	0	0	0	0	0.332871	0	0
ENSMUSG00000084403	Rps15a-ps8	60.0154	58.8997	63.7001	57.6294	65.1949	52.8188	38.7954	52.2588	69.8372	51.664
ENSMUSG00000084404	Gm12513	0.972365	1.02003	1.72755	2.35692	1.11935	0.756645	0.904416	0.468404	2.59663	2.64928
ENSMUSG00000084405	Olfr1169-ps1	0	0	0	0	0	0	0	0	0.257226	0
ENSMUSG00000084407	Gm14018	1.1993	2.95685	1.97498	2.08106	3.33226	4.93169	5.02298	6.90017	5.72261	3.85152
ENSMUSG00000084408	Gm11870	0.360217	0.259264	0.288771	0.69792	0.793972	0.577036	0.516558	0.633859	0.898888	0.674703
ENSMUSG00000084411	Gm11510	0.362526	0.188935	0.231666	1.90028	1.28359	0.679936	0.85376	1.15788	0.644328	0.690909
ENSMUSG00000084412	Gm12044	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084413	Gm12017	0.592809	0.806333	0.882922	2.58694	2.44802	0.854089	0.707475	0.832269	1.46432	2.65772
ENSMUSG00000084414	Gm11270	0.513229	1.24611	1.87455	0.608036	0.567343	0.876232	1.67439	0.630965	1.27913	0.982178
ENSMUSG00000084415	Gm12837	0	0	0	0	0	0.189577	0	0	0	0
ENSMUSG00000084416	Rpl10a-ps1	141.092	164.359	204.674	199.639	197.845	161.992	119.907	141.034	164.224	188.027
ENSMUSG00000084417	Gm23463	1.22164	0	0	8.2132	0	0	0	0	2.54319	9.10957
ENSMUSG00000084418	Gm22276	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084419	Gm22275	0	0.440059	0	0	1.3016	0.257314	0.524007	0.35296	0.248949	0.269185
ENSMUSG00000084421	Gm25107	2.25901	0	0	0	2.50275	0	0	4.07661	0	5.58843
ENSMUSG00000084422	Gm25108	0	41.011	47.8413	0	0	29.1497	0	54.0014	0	33.5087
ENSMUSG00000084423	Gm25109	0	0	3.53119	0	0	4.25532	0	0	0	0
ENSMUSG00000084425	Gm25104	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084426	Gm25105	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084428	Gm25102	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084431	n-R5s48	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084432	Gm23426	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084433	Gm25945	7.57526	8.48144	10.7517	2.26367	16.9067	2.13671	5.89476	20.3097	14.4279	7.02563
ENSMUSG00000084435	Gm23429	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084437	Gm23428	0	5.23397	17.5166	0	13.4321	0	0	0	0	0
ENSMUSG00000084439	Gm23430	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084440	Gm26254	3.26843	0	0	0	0	18.3261	33.3571	12.058	31.4257	12.1321
ENSMUSG00000084441	Gm26255	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084442	Gm26253	0	0	0	0	0	0	0	11.5354	0	0
ENSMUSG00000084443	n-R5s214	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084444	n-R5s32	6.05857	0	0	0	0	6.75383	0	0	0	7.51745
ENSMUSG00000084445	Gm26252	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084446	n-R5s207	3.26843	0	3.04816	0	0	0	0	0	0	0
ENSMUSG00000084447	Gm26251	0	0	0	6.63931	1.55582	0	0	5.18515	3.04499	3.50789
ENSMUSG00000084448	Gm26256	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084449	Gm26257	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084450	Gm24595	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084451	Gm24594	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084452	Gm24597	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084453	Gm24596	0.253294	4.23721	4.67973	6.34597	0	0	0	0	2.93044	0
ENSMUSG00000084454	Gm24592	5.29222	0	4.8845	0	5.64747	6.44422	19.255	0	0	0
ENSMUSG00000084456	Gm24593	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084457	n-R5s73	5.06587	0	4.67973	5.76907	32.505	0	54.9914	19.1301	0	0
ENSMUSG00000084458	Mir1907	11.8664	0	0	0	0	13.1311	0	0	12.2049	14.8272
ENSMUSG00000084459	Gm24598	37.0891	0	0	0	0	0	0	0	0	0
ENSMUSG00000084460	Gm22957	0	0	0	0	0	0	0	0	2.94649	0
ENSMUSG00000084461	Gm22958	0	0.0734738	0.0373526	0	0	0	0	0	0.171051	0.141982
ENSMUSG00000084462	n-R5s154	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084463	Gm22959	0	0	0	0	0	0.267859	0	0	0.259185	0
ENSMUSG00000084465	n-R5s47	0	5.44463	0	0	0	7.07115	0	0	0	7.7986
ENSMUSG00000084466	Gm22960	5.78714	0	15.9971	2.18363	0	1.29075	42.5849	0	6.06045	0
ENSMUSG00000084467	n-R5s24	0	0	0	0	0	0	34.8113	0	3.61809	0
ENSMUSG00000084468	Gm22955	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084469	Gm22956	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084472	n-R5s23	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084473	Gm25784	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084474	Gm25783	0.628899	0	0.617531	0	0	0	0	0	1.41293	0
ENSMUSG00000084475	Gm25782	0	0	0	0	0.295364	0	0	0	0	0
ENSMUSG00000084476	Gm25781	1.91813	9.35054	0	28.9135	3.49267	4.03693	0	7.50128	148.622	5.57736
ENSMUSG00000084477	Gm25780	0.317333	0	0.961758	0.415508	0	0	0	0.530751	0.729984	0
ENSMUSG00000084478	Gm26425	0	0	17.8658	0	0	0	0	0	0	0
