Gene ID	Symbol	MEF	Day2	Day4	Day6	Day8	IPS
ENSMUSG00000095175	Gm22722	0	0	0	0	0	0
ENSMUSG00000095176	Gm22723	0	0	0	0	0	0
ENSMUSG00000095177	Gm21906	0	0	0	0	0.159751	0
ENSMUSG00000095178	Gm22716	0	0	0	0	0	0
ENSMUSG00000095179	Gm21638	0.0393232	0	0	0	0	0.0499908
ENSMUSG00000095180	Rhox5	1.16994	0.416564	0.52152	0	0	13.3774
ENSMUSG00000095181	Gm21268	0	0	0	0	0	0
ENSMUSG00000095182	Gm26374	0	0	0	0	0	0
ENSMUSG00000095184	Gm26375	0	0	0	0	0	0
ENSMUSG00000095185	Vmn1r-ps75	0	0	0	0	0	0
ENSMUSG00000095186	Gm10718	1.92814	0.41612	1.08434	2.22369	2.72698	0.669813
ENSMUSG00000095187	Olfr1381	0	0	0	0	0	0
ENSMUSG00000095188	Gm26376	0	0	0	0	0	0
ENSMUSG00000095189	Olfr1472	0	0	0	0	0	0
ENSMUSG00000095190	Gm10668	0	0	0	0	0	0
ENSMUSG00000095191	Gm5725	0	0	0	0	0	0
ENSMUSG00000095192	Gm21529	0	0	0	0	0	0
ENSMUSG00000095193	Gm20939	0.533282	0.733098	0.166916	0.313085	0.108884	3.25331
ENSMUSG00000095194	Olfr936	0	0	0	0	0	0
ENSMUSG00000095195	Gm3005	0.157587	0.27208	0.190838	0.078643	0.0383151	0.211954
ENSMUSG00000095196	Gm8305	0	0	0.0143496	0	0	0
ENSMUSG00000095197	Ighv1-59	0	0	0	0	0	0
ENSMUSG00000095198	Mir467a-3	0	0	0	0	0	0
ENSMUSG00000095199	Gm14431	1.58258	0.701125	0.732188	0.392361	0.351157	0.816234
ENSMUSG00000095200	Ighv1-7	0	0	0	0	0	0
ENSMUSG00000095201	Vmn1r91	0	0	0	0	0	0
ENSMUSG00000095202	Gm6100	0	0	0	0	0	0
ENSMUSG00000095203	Gm13810	0.743468	0.752659	1.16319	0.296203	0.260237	1.2311
ENSMUSG00000095204	Ighv1-52	0	0	0	0	0	0
ENSMUSG00000095205	Snord93	0	0	0	0	0	0
ENSMUSG00000095206	Gm17404	0	0	0	0	0	8.24182
ENSMUSG00000095207	CR974586.1	0	0	0	0	0	0
ENSMUSG00000095208	Gm14483	0	0	0	0	0	0
ENSMUSG00000095209	Gm22398	0	0	0	0	0	0
ENSMUSG00000095210	Ighv5-9-1	0	0	0	0	0	0
ENSMUSG00000095212	Olfr473	0	0	0	0	0	0
ENSMUSG00000095213	Gm9944	0	0	0	0	0	0
ENSMUSG00000095214	Gm25232	0	0	0	0	0	0
ENSMUSG00000095215	Gm20882	0	0	0	0	0	0
ENSMUSG00000095216	Gm25233	0	0	0	0	0	0
ENSMUSG00000095217	Hist1h2bn	3.34486	3.29807	4.41805	5.69895	7.21693	1.83636
ENSMUSG00000095218	Olfr1338	0	0	0	0	0	0
ENSMUSG00000095219	Gm6468	0	0	0	0	0	0.0182377
ENSMUSG00000095220	Gm23560	0	0	0	0	0	0
ENSMUSG00000095221	Gm23561	0	0	0	0	0	0
ENSMUSG00000095222	Mir467a-9	0	0	0	0	0	0
ENSMUSG00000095224	F930015N05Rik	0.0207074	0.1745	0.152143	0	4.71188e-05	0.00588253
ENSMUSG00000095225	Mir669a-9	0	0	0	0	0	0
ENSMUSG00000095226	Gm10377	0	0	0	0	0	0
ENSMUSG00000095227	Gm20927	0	0	0.00916827	0	0	0
ENSMUSG00000095228	Gm22233	0	0	0	0	0	0
ENSMUSG00000095229	Gm2784	0.00281977	0	0	0	0	0
ENSMUSG00000095231	Gm14297	0	1.06402	0	0	0	0
ENSMUSG00000095232	Scgb1b19	0	0	0	0	0	0
ENSMUSG00000095233	Gm26378	48.7816	0	0	0	10.2782	9.2323
ENSMUSG00000095234	Gm21586	2.74951	0.807312	3.66089	1.65848	4.98241	0.337204
ENSMUSG00000095236	Olfr38	0	0	0	0	0	0
ENSMUSG00000095237	Gm21661	0	0.0264519	0	0	0	0
ENSMUSG00000095238	Gm4845	0	0	0	0	0	0
ENSMUSG00000095239	Olfr497	0	0	0	0	0	0
ENSMUSG00000095240	Cypt14	0	0	0	0	0	0
ENSMUSG00000095241	Gm5478	0	0	0	0	0	0
ENSMUSG00000095242	Gm20834	0	0	0	0	0	0
ENSMUSG00000095243	Gm24754	0	0	0	0	0	0
ENSMUSG00000095244	Gm21851	0	0	0.00879367	0	0	0
ENSMUSG00000095245	Gm24753	34.1471	45.7273	64.6646	114.569	164.451	64.6261
ENSMUSG00000095246	Gm24752	0	0	0	0	0	0
ENSMUSG00000095247	CCL27	0	0	0	0	0	0
ENSMUSG00000095248	Olfr681	0	0	0	0	0	0
ENSMUSG00000095250	AC133103.4	0	0	0	0	0	0
ENSMUSG00000095251	Gm10697	0	0	0	0	0	0.315324
ENSMUSG00000095253	Zfp799	1.75274	2.23172	1.51088	1.24366	1.14458	2.39279
ENSMUSG00000095254	Gm9257	0	0	0	0	0	1.79175
ENSMUSG00000095255	Gm23086	0	0	0	0	0	0
ENSMUSG00000095256	n-R5s209	0	0	0	0	0	0
ENSMUSG00000095257	Scgb1b3	0	0	0	0	0	0
ENSMUSG00000095258	Gm10593	0.242946	0.220696	0.185968	0.147942	0.143634	0.018418
ENSMUSG00000095259	Gm14357	0	0	0	0	0	0
ENSMUSG00000095260	Gm25890	1.61227	0	0	0	0.638347	5.64835
ENSMUSG00000095261	Gm17391	0	0	0.259425	0	0	2.30367
ENSMUSG00000095262	Gm21893	0	0	0	0	0	0
ENSMUSG00000095263	Gm21094	0	0	0	0	0	0
ENSMUSG00000095264	Gm2854	0	0	0	0	0	0
ENSMUSG00000095265	Gm16368	0.303289	0.64479	0.157147	0.66858	0	2.19545
ENSMUSG00000095266	Gm5225	0	0	0	0	0	1.10939
ENSMUSG00000095267	Ssty1	0	0	0	0	0	0
ENSMUSG00000095268	Gm2913	0	0	0	0	0	0
ENSMUSG00000095269	Mir466b-8	0	0	0	0	0	0
ENSMUSG00000095270	Ifna9	0	0	0	0	0	0
ENSMUSG00000095271	Gm20840	0	0	0	0	0	0
ENSMUSG00000095272	Gm24242	43.9034	60.9697	48.9262	53.9146	135.9	110.788
ENSMUSG00000095273	Vmn1r142	0	0	0	0	0	0
ENSMUSG00000095274	Gm10679	0	0	0	0	0	0.00456882
ENSMUSG00000095275	Vmn1r107	0	0	0.0116474	0	0	0
ENSMUSG00000095276	Gm581	0	0	0	0	0	0.133202
ENSMUSG00000095277	Rps12-ps22	0	0.0414153	0	0	0.0796163	0.0791899
ENSMUSG00000095278	Gm24243	1.28007	0	0	0	0	3.31751
ENSMUSG00000095279	Gm10067	0	0	0	0	0	0
ENSMUSG00000095280	Gm21738	3.65281	1.46967	2.79944	5.28913	5.43548	2.17774
ENSMUSG00000095281	Gm22549	0	0	0	0	0	0
ENSMUSG00000095282	Gm22548	0	0	0	0	0	0
ENSMUSG00000095283	Astx1b	0	0	0	0	0	0
ENSMUSG00000095284	Gm22550	0	0	0	0	0	0
ENSMUSG00000095285	Ighv5-9	0	0	0	0	0	0
ENSMUSG00000095286	Olfr117	0	0	0	0	0	0
ENSMUSG00000095287	Vmn1r-ps78	0	0	0	0	0	0
ENSMUSG00000095288	Gm7618	1.37165	0	0	1.97061	8.67249	2.06046
ENSMUSG00000095289	Gm22547	0	10.9759	0	0	0	0
ENSMUSG00000095290	Gm24196	0	0	0	0	0	0
ENSMUSG00000095291	Gm12613	0	0	0	0.0631068	0	0
ENSMUSG00000095292	Mir344d-3	0	0	0	0	0	0
ENSMUSG00000095293	Gm10058	0	0	0	0	0	0
ENSMUSG00000095294	Gm21119	0	0.0452436	0.0713111	0	0	0
ENSMUSG00000095295	Gm3488	0.0573157	0.0854596	0.0387721	0.0267729	0.0890504	0.185674
ENSMUSG00000095296	Gm8906	0	0	0	0	0	0
ENSMUSG00000095297	Gm25381	0	0	0	0	0	0
ENSMUSG00000095298	Gm12407	0	0	0.178018	0.510496	0.198682	0
ENSMUSG00000095299	Gm25380	0	0	0	0	0	0
ENSMUSG00000095300	Gm906	0	0	0	0	0	0
ENSMUSG00000095301	Olfr476	0	0	0	0	0	0
ENSMUSG00000095302	Ssty2	0	0	0	0	0	0
ENSMUSG00000095303	Gm21796	0	0	0	0	0.0266252	0
ENSMUSG00000095304	Plac9a	34.2344	43.5168	20.6246	13.0715	13.4935	2.26481
ENSMUSG00000095305	Gm23790	0	0	0	0	0	0
ENSMUSG00000095306	Gm21807	0.579054	0.24526	0.241251	0	0	0
ENSMUSG00000095307	Gm12573	0	0	0	0	0	0
ENSMUSG00000095308	Gm5619	61.2347	75.6049	63.2099	64.7328	57.4826	181.224
ENSMUSG00000095309	Vmn1r125	0	0	0	0	0	0
ENSMUSG00000095310	Gm25463	0	0	0	0	0	0
ENSMUSG00000095311	Gm25464	0	0	0	0	0	0
ENSMUSG00000095312	Olfr382	0	0	0	0	0	0
ENSMUSG00000095313	Gm6740	5.94957	5.93436	3.75411	5.08781	4.56171	3.47603
ENSMUSG00000095314	Gm25462	0	0	0	0	0	0
ENSMUSG00000095315	Gm10130	0.316222	0.337526	0.973833	0	0	2.73063
ENSMUSG00000095316	Gm21876	0	0	0	0	0	0
ENSMUSG00000095317	Gm21877	0	0	0	0	0	0
ENSMUSG00000095318	Gm8024	0	0	0	0	0	0
ENSMUSG00000095319	Gm25465	0	0	0	0	0	0
ENSMUSG00000095320	CCL21A	0	0	0	0	0	0
ENSMUSG00000095321	Gm2092	0	0	0	0	0	0
ENSMUSG00000095322	Olfr957	0	0	0	0	0	0
ENSMUSG00000095323	Mir3470a	0	0	0	0	0	0
ENSMUSG00000095324	Gm20825	0	0	0	0	0	0
ENSMUSG00000095325	Zfp870	1.50567	1.63024	1.57253	1.59693	1.30863	3.69816
ENSMUSG00000095326	Gm21742	3.66655	19.7603	13.1173	11.4487	12.4598	0
ENSMUSG00000095327	Gm14996	0	0	0	0	0	0
ENSMUSG00000095328	Defa-ps6	0	0	0	0	0	0
ENSMUSG00000095329	Gm17330	0	0	0.259425	0	0	2.30367
ENSMUSG00000095330	Gm21834	0	0	0	0	0	0
ENSMUSG00000095331	Ptma-ps1	0	0	0	0	0	0
ENSMUSG00000095332	Gm9821	0.334271	0.176694	0.218038	0.0613234	0.255926	0.212416
ENSMUSG00000095333	Gm24314	0	0	0	0	0	0
ENSMUSG00000095334	Gm21984	7.3424e-69	0.163286	0.500399	4.1509e-78	0.245535	0
ENSMUSG00000095335	Igkv3-5	0	0	0	0	0	0
ENSMUSG00000095336	Gm24315	0	0	0	0	0	0
ENSMUSG00000095337	Gm21835	0	0	0	0	0	0
ENSMUSG00000095338	Igkv3-9	0	0	0	0	0	0
ENSMUSG00000095339	Zscan4b	0	0	0	0	0	0.0119749
ENSMUSG00000095340	Mir669j	0	0	0	0	0	0
ENSMUSG00000095341	Gm428	0.0108562	0	0	0	0	0
ENSMUSG00000095342	Gm26096	0	0	0	0	0	0
ENSMUSG00000095343	Gm6132	16.5956	17.9882	18.8505	18.627	14.0352	31.3381
ENSMUSG00000095344	Gm6838	0	0	0	0	0	0
ENSMUSG00000095345	Gm21821	0	0	0	0	0	0
ENSMUSG00000095346	Gm21905	0	0	0	0	0	0
ENSMUSG00000095347	Gm26095	0	0	0	0	0	0
ENSMUSG00000095348	Gm3892	0.208492	0.169377	0.199777	0.256949	0.20774	0.00948101
ENSMUSG00000095349	Gm26097	0	0	0	0	0	0
ENSMUSG00000095351	Igkv3-2	0	0	0	0	0	0
ENSMUSG00000095352	Gm20783	15.9453	17.2937	17.5077	14.5295	21.5171	28.8696
ENSMUSG00000095353	Gm21783	0	0	0	0	0	0
ENSMUSG00000095354	Gm20504	0	0	0	0	0	0.201529
ENSMUSG00000095356	Gm7398	0	0	0	0	0	0
ENSMUSG00000095357	Gm23286	0	0	0	0	0	0
ENSMUSG00000095358	Vmn1r165	0	0	0.0116474	0	0	0
ENSMUSG00000095359	Gm21249	0	0.00881729	0	0	0	0
ENSMUSG00000095360	Gm3594	0	0	0	0	0	0
ENSMUSG00000095361	Gm24967	43.9034	191.377	74.1305	67.3933	143.894	166.181
ENSMUSG00000095362	Gm14325	13.2148	14.1507	11.8722	7.44234	10.723	9.65971
ENSMUSG00000095363	Gm4567	0	0	0	0	0	0
ENSMUSG00000095364	Olfr141	0	0	0	0	0	0
ENSMUSG00000095365	Rbm31y	0	0	0	0	0	0
ENSMUSG00000095366	Gm21860	20.2841	12.9338	10.9986	11.0308	16.3407	1.54569
ENSMUSG00000095367	Gm20784	6.93627	7.46641	6.80574	4.6194	3.83098	5.75428
ENSMUSG00000095368	Gm3012	0.00877321	0	0	0	0	0
ENSMUSG00000095369	Gm21859	0	0	0	0	0	0
ENSMUSG00000095370	Trav6n-7	0	0	0.393139	0	0	0
ENSMUSG00000095371	Gm9611	0	0	0	0	0	0
ENSMUSG00000095372	Gm22111	0	0	0	0	0	0
ENSMUSG00000095373	Olfr705	0	0	0	0	0	0
ENSMUSG00000095374	Gm22110	0	0	0	0	0	0
ENSMUSG00000095375	Gm21955	0.110607	0.0113907	0.0715764	0.0440692	0.0178161	0.0182676
ENSMUSG00000095377	Olfr91	0	0	0	0	0	0
ENSMUSG00000095378	Gm20805	0	0	0	0	0	0
ENSMUSG00000095379	Gm22108	0	0	0	0	0	0
ENSMUSG00000095380	Gm23952	0	0	0	0	0	0
ENSMUSG00000095381	Gm21819	0	0	0	0	0	0
ENSMUSG00000095382	Gm24466	0	0	0	0	0	0
ENSMUSG00000095383	Vmn1r152	0	0	0.0116474	0	0	0
ENSMUSG00000095384	1700001F09Rik	0	0	0	0	0	0.0450913
ENSMUSG00000095385	D630033O11Rik	0	0	0	0.2835	0	0
ENSMUSG00000095386	Gm17662	0	0	0	0	0	0
ENSMUSG00000095387	Trav6d-4	0	0	0	0	0	0
ENSMUSG00000095388	Gm10681	0	0	0	0	0	0
ENSMUSG00000095389	Gm23953	0	0	0	0	0	0
ENSMUSG00000095390	Olfr229	0	0	0	0	0	0
ENSMUSG00000095391	CT868723.1	0	0	0	0	0	0
ENSMUSG00000095392	Gm7350	0	0	0	0	0	0
ENSMUSG00000095393	Gm25619	0	0	0	0	0	0
ENSMUSG00000095394	Gm25485	0	0	0	0	0	0
ENSMUSG00000095395	Gm25617	0	0	0	0	0	0
ENSMUSG00000095396	Gm25618	0	0	0	0	0	0
ENSMUSG00000095397	Gm20887	0	0.00881729	0	0	0	0
ENSMUSG00000095398	Gm16404	0	0	0	0	0	0
ENSMUSG00000095399	Ighd6-1	0	0	0	0	0	0
ENSMUSG00000095400	Muc2	0	0	0.367701	0	0	0
ENSMUSG00000095401	Olfr804	0	0	0	0	0	0
ENSMUSG00000095402	Gm25585	0	0	0	0	0	0
ENSMUSG00000095403	Gm21092	24.0116	21.1541	17.2201	15.3258	14.352	17.7806
ENSMUSG00000095405	Gm21184	0	0.0132259	0	0	0	0
ENSMUSG00000095406	Gm18025	6.2964	9.64407	9.03093	8.05574	8.50959	29.1443
ENSMUSG00000095407	Tmem200c	0	0	0.0254256	0	0.0497128	0
ENSMUSG00000095408	Gm8366	0	0	0	0	0	0
ENSMUSG00000095409	Gm13043	0	0	0	0	0	0.0248583
ENSMUSG00000095411	Gm15260	0	0	0	0	0	0
ENSMUSG00000095412	Gm5885	0	0	0	0	0	0
ENSMUSG00000095413	Gm14484	0	0	0	0	0	0
ENSMUSG00000095414	Gm23923	0	0	0	0	0	0
ENSMUSG00000095415	Trav7n-6	0	0	0.0630329	0	0	0
ENSMUSG00000095416	Ighv1-12	0	0	0	0	0	0
ENSMUSG00000095417	Gm21530	0	0.00887167	0	0	0	0
ENSMUSG00000095418	Gm23922	0	0	0	0	0	0
ENSMUSG00000095419	Gm14328	23.0022	15.2243	45.7423	51.4212	27.5269	2.19521
ENSMUSG00000095420	Astx1a	0	0	0	0	0	0
ENSMUSG00000095421	Gm20781	0	0	0	0	0	0
ENSMUSG00000095422	Gm24415	0	0	0	0	0	0
ENSMUSG00000095423	Gm7375	0	0	0	0	0	0
ENSMUSG00000095424	Gm24416	0	0	0	0	0	0
ENSMUSG00000095425	Gm24417	0	0	0	0	0	0
ENSMUSG00000095426	Trav6d-5	0	0	0	0	0	0
ENSMUSG00000095427	Rps2-ps6	72.609	106.714	92.7496	95.4455	88.4184	309.753
ENSMUSG00000095428	Gm24418	0	0	0	0	0	0
ENSMUSG00000095429	Ighv5-12	0	0	0	0	0	0
ENSMUSG00000095430	Vmn1r72	0	0	0	0	0	0
ENSMUSG00000095431	Gm26240	0	0	0	0	0	0
ENSMUSG00000095432	Zfp748	2.2388	3.00619	2.49343	1.7137	1.6495	3.40191
ENSMUSG00000095433	Gm21914	0	0	0	0	0	0
ENSMUSG00000095434	CAAA01205117.2	0	0	0	0	0	0
ENSMUSG00000095435	Gm22745	0	0	0	0	0	0
ENSMUSG00000095436	Gm15254	0	0	0	0	0	0
ENSMUSG00000095437	Gm23606	0	0	0	0	0	1.78159
ENSMUSG00000095438	Gm21747	0	0	0.374735	0	0	0
ENSMUSG00000095439	Gm21443	0	0	0	0	0	0
ENSMUSG00000095440	Fignl2	2.87707	3.31117	2.87059	2.33955	2.8058	4.49012
ENSMUSG00000095441	Gm21282	0	0	0	0	0	0
ENSMUSG00000095442	Ighv1-4	0	0	0	0	0	0
ENSMUSG00000095443	Gm21435	0	0	0	0	0	0
ENSMUSG00000095444	Ighd2-4	0	0	0	0	0	0
ENSMUSG00000095445	Gm14475	0	0	0	0	0	0
ENSMUSG00000095446	Gm25730	0	0	0	0	0	0
ENSMUSG00000095447	Gm23403	0	0	0	0	0	0
ENSMUSG00000095448	Olfr859	0	0	0	0	0	0
ENSMUSG00000095450	AC132444.4	0	0	0	0	0	0
ENSMUSG00000095452	Gm20795	0	0	0	0	0	0
ENSMUSG00000095454	Gm11273	195.933	232.895	198.32	312.58	216.011	526.029
ENSMUSG00000095455	Mup-ps3	0	0	0	0	0	0
ENSMUSG00000095456	IL11RA2	0	0	0	0	0	0
ENSMUSG00000095457	Gm21911	0.842047	0.433485	0.101756	0.398867	0.211253	0
ENSMUSG00000095458	Gm26223	0	0	0	0	0	0
ENSMUSG00000095459	Gm21912	0	0	0	0	0	0
ENSMUSG00000095460	Vmn2r-ps16	0.396568	0.211103	0	0	0	0.470536
ENSMUSG00000095462	Gm21725	0	0	0	0	0	0
ENSMUSG00000095463	Entpd4	8.61112	8.95517	14.5819	11.6352	12.9457	2.31398
ENSMUSG00000095464	Gm21987	1.26301e-24	4.1018e-87	1.62432e-49	3.79682e-07	8.13333e-27	5.58614e-06
ENSMUSG00000095465	Gm6214	0	0	0	0	0	0
ENSMUSG00000095466	Gm3015	0	0	0	0	0	0
ENSMUSG00000095467	Gm22243	0	0	0	0	0	0
ENSMUSG00000095468	Gm20379	0	0	0	0	0	1.08433
ENSMUSG00000095469	Gm21965	0	0	0	0	0	0.0486271
ENSMUSG00000095470	Gm21863	0	0	0	0	0	1.02385
ENSMUSG00000095471	Gm21724	0	0	0	0	0	0
ENSMUSG00000095472	Snord88a	0	0	0	0	0	1015.17
ENSMUSG00000095473	4930466F19RIK	0	0	0	0	0	0
ENSMUSG00000095474	Gm6604	0.108359	0	0.15037	0.222773	0	0
ENSMUSG00000095475	AC133095.2	0	0	0	0	0	0
ENSMUSG00000095476	Gm25077	0	0	0	0	0	0
ENSMUSG00000095477	Gm25076	0	0	0	0	0	0
ENSMUSG00000095478	Gm9824	48.0316	56.5559	59.9424	56.7245	53.0453	52.4778
ENSMUSG00000095479	Gm25074	0	0	0	0	0	0
ENSMUSG00000095480	Trav15n-2	0	0	0	0	0	0
ENSMUSG00000095481	Gm25738	0	0	0	0	0	0
ENSMUSG00000095482	Gm25739	0	0	0	0	0	0
ENSMUSG00000095483	Olfr776	0	0	0	0	0	0
ENSMUSG00000095484	Olfr1480	0	0	0	0	0	0
ENSMUSG00000095485	Gm20886	0	0	0.00916827	0	0	0
ENSMUSG00000095486	Vmn2r22	0	0	0	0	0	0
ENSMUSG00000095487	Scgb1b21	0	0	0	0	0	0
ENSMUSG00000095488	Ighv8-8	0	0	0	0	0	0
ENSMUSG00000095489	Gm25737	29.269	132.101	44.4783	121.308	185.007	73.8584
ENSMUSG00000095490	Gm7951	0	0	0	0	0	0
ENSMUSG00000095491	Gm24088	0	0	0	0	0	0
ENSMUSG00000095492	Gm14361	0	0	0	0	0	0
ENSMUSG00000095493	A630023A22Rik	0.12913	0.546329	0.202026	0.37908	0.395497	0
ENSMUSG00000095494	Gm7391	0	0	0	0	0	0
ENSMUSG00000095495	Trav9d-3	0	0	0	0	0	0
ENSMUSG00000095496	Gm21127	0	0	0	0	0	0
ENSMUSG00000095497	Igkv1-122	0	0	0	0	0	0
ENSMUSG00000095498	Ifna1	0	0	0	0	0	0
ENSMUSG00000095499	Rps12-ps14	9.83428	13.6703	11.5921	13.0772	12.4964	33.3883
ENSMUSG00000095500	AC132444.5	0	0	0	0	0	0
ENSMUSG00000095501	Gm22449	0	0	0	0	0	0
ENSMUSG00000095502	Gm22450	0	0	0	0	0	0
ENSMUSG00000095503	Gm3147	0	0	0	0	0	0.0290951
ENSMUSG00000095504	Gm22446	0	0	0	0	0	0
ENSMUSG00000095505	AA792892	0	0	0	0	0	0
ENSMUSG00000095506	Gm22448	0	0	0	0	0	0
ENSMUSG00000095507	Gm22447	0	0	0	0	0	0
ENSMUSG00000095508	Gm20812	0	0	0	0	0	0
ENSMUSG00000095509	Mir467b	0	0	0	0	0	0
ENSMUSG00000095510	Rhox3f	0	0	0	0	0.0660906	0
ENSMUSG00000095511	Gm24137	0	0	0	0	0	0
ENSMUSG00000095512	Gm17222	13.8149	11.206	15.4002	14.7061	15.3177	6.32149
ENSMUSG00000095513	Gm24136	0	0	0	0	0	0
ENSMUSG00000095514	D13Ertd608e	0	0	0	0	0	0
ENSMUSG00000095515	Gm21617	0	0	0.00916827	0	0	0
ENSMUSG00000095516	Gm24135	0	0	0	0	0	0
ENSMUSG00000095517	Gm13249	0	0	0	0	0	0
ENSMUSG00000095518	Gm8068	0	0	0	0	0	0
ENSMUSG00000095519	Ighv1-66	0	0	0	0	0	0
ENSMUSG00000095520	Gm20877	0	0	0	0	0	0
ENSMUSG00000095521	Astx5	0	0	0	0	0	0
ENSMUSG00000095522	Gm8298	0	0	0	0	0	0
ENSMUSG00000095523	Gm7792	0	0	0	0	0	0
ENSMUSG00000095524	Gm15682	66.3438	93.4437	63.1469	85.273	82.6147	219.037
ENSMUSG00000095525	Olfr834	0	0	0	0	0	0
ENSMUSG00000095526	Gm10243	219.418	256.382	179.782	231.965	228.141	550.44
ENSMUSG00000095527	Olfr888	0	0	0	0	0	0
ENSMUSG00000095528	Gm10375	0	0	0	0	0	0
ENSMUSG00000095529	Gm23612	0	0	0	0	0	0
ENSMUSG00000095530	Snora19	0	0	0	0	0	0
ENSMUSG00000095531	Gm25284	0	0	0	0	0	0
ENSMUSG00000095532	Mup-ps13	0	0	0	0	0	0
ENSMUSG00000095533	Gm10413	0	0	0	0	0	0
ENSMUSG00000095534	Gm15102	0	0	0	0	0	0
ENSMUSG00000095535	Gm20932	0	0	0	0	0	0
ENSMUSG00000095536	Gm25285	0	0	0	0	0	0
ENSMUSG00000095537	Gm25286	0	0	0	0	0	0
ENSMUSG00000095538	Gm21983	2.33595e-11	3.12252e-17	4.45688e-14	4.98894e-09	1.59582e-24	8.22976e-24
ENSMUSG00000095539	Gm25287	0	0	0	0	0	0
ENSMUSG00000095540	Gm20580	0	0	0	0	0	0
ENSMUSG00000095541	Gm24617	0	0	0	0	0	1.78159
ENSMUSG00000095542	Gm24618	0	0	0	0	0	0
ENSMUSG00000095543	Vmn1r148	0	0	0.00379777	0	0	0
ENSMUSG00000095544	Vmn2r-ps33	0	0	0	0	0	0
ENSMUSG00000095545	Gm4245	2.72247	2.4403	1.69402	1.38052	0.9092	1.34295
ENSMUSG00000095546	Gm10230	0	0	0	0	0	0
ENSMUSG00000095547	Gm10719	2.71497	0.916549	1.66555	4.17026	3.09784	1.0223
ENSMUSG00000095549	Ighd5-1	0	0	0	0	0	0
ENSMUSG00000095550	Gm21671	0	0	0	0	0	0
ENSMUSG00000095551	Gm7980	0	0	0	0	0	0
ENSMUSG00000095552	OTTMUSG00000011338	0	0	0	0	0	0
ENSMUSG00000095553	Gm21916	0	0	0	0	0	0
ENSMUSG00000095554	Ighv1-14	0	0	0	0	0	0
ENSMUSG00000095555	Gm26266	0	0	0	0	0	0
ENSMUSG00000095556	AC163993.1	0	4.37582e-281	1.36722e-144	1.46652e-10	0	1.04622e-07
ENSMUSG00000095557	Gm3415	0	0	0	0	0	0
ENSMUSG00000095558	Gm21681	0	0	0	0	0	0
ENSMUSG00000095559	Olfr643	0	0	0	0	0	0
ENSMUSG00000095560	Trav14d-2	0	0	0	0	0	0
ENSMUSG00000095561	Gm8383	0	0	0	0	0	0
ENSMUSG00000095562	Gm21887	170.938	241.936	252.639	240.084	262.61	1179.38
ENSMUSG00000095563	Astx3	0	0	0	0	0	0
ENSMUSG00000095564	Gm20474	0	0	0.0909676	0.0497901	0	0.33915
ENSMUSG00000095565	Ighv2-9-1	0	0	0	0	0	0
ENSMUSG00000095567	Noc2l	28.0748	30.9124	19.3963	22.0065	21.8078	106.431
ENSMUSG00000095568	Gm21245	0	0	0	0	0	0
ENSMUSG00000095569	Taar7d	0	0	0	0	0	0
ENSMUSG00000095570	AC140325.2	0	0	0	0	0	0
ENSMUSG00000095571	Ighv5-17	0	0	0	0	0	0
ENSMUSG00000095572	Trav4n-3	0	0	0	0	0	0
ENSMUSG00000095573	Gm16501	0	0	0	0	0	0
ENSMUSG00000095574	Trbv12-1	0	0	0	0	0	0
ENSMUSG00000095575	Mir466c-1	0	0	0	0	0	0
ENSMUSG00000095576	Fmo6	0	0	0	0.128718	0	0
ENSMUSG00000095577	Gm6619	0	0	0	0	0	0
ENSMUSG00000095578	Gm21760	0	0.0639694	0	0	0	0
ENSMUSG00000095579	Gm22976	0	0	0	0	0	0
ENSMUSG00000095580	Rnu1b1	0	0	0	0	0.638347	1.1404
ENSMUSG00000095581	Gm22630	0	0	0	0	0	0
ENSMUSG00000095582	Gm21741	0	0	0	0	0	0
ENSMUSG00000095583	Ighv14-2	0	0	0	0	0	0
ENSMUSG00000095584	Gm22628	9.75632	20.3232	62.2697	6.73933	41.1127	23.0808
ENSMUSG00000095585	CR974586.2	0	0	0	0	0	0
ENSMUSG00000095586	Olfr1287	0	0	0	0	0	0
ENSMUSG00000095587	Gm22629	0	0	0	0	0	0
ENSMUSG00000095588	Gm12350	77.934	86.0601	102.079	96.2697	93.4111	223.481
ENSMUSG00000095589	Ighv1-55	0	0	0	0	0	0
ENSMUSG00000095590	Gm24305	3.12867	0.921941	4.06247	6.07847	4.39902	2.21965
ENSMUSG00000095591	Gm15045	0	0	0	0	0	0
ENSMUSG00000095592	Ighd5-7	0	0	0	0	0	0
ENSMUSG00000095593	Gm7138	0	0	0	0	0	0
ENSMUSG00000095594	Gm24304	0	0	0	0	0	0
ENSMUSG00000095595	Fam177a	8.27867	9.17476	7.2813	8.56507	7.97206	2.82527
ENSMUSG00000095596	Gm24303	3.29162	1.73	1.27138	0	0	3.31751
ENSMUSG00000095597	Gm6472	590.44	813.563	561.861	738.946	689.51	1796.52
ENSMUSG00000095598	Gm20846	0	0	0	0	0	0
ENSMUSG00000095599	Gm6215	0	0	0	0	0	0.0139281
ENSMUSG00000095600	Gm9457	6.42845	7.22382	4.91054	10.2433	4.91543	19.4319
ENSMUSG00000095601	Gm21085	0	0	0	0	0.0660905	0
ENSMUSG00000095602	Gm21788	0	0	0	0	0	0
ENSMUSG00000095603	Olfr106-ps	0	0	0	0	0	0
ENSMUSG00000095604	Gm23424	0	0	0	0	0	0
